Step,TDMPC_AntEnv_4 - train/episode_reward,TDMPC_AntEnv_4 - train/episode_reward__MIN,TDMPC_AntEnv_4 - train/episode_reward__MAX,TDMPC_AntEnv_3 - train/episode_reward,TDMPC_AntEnv_3 - train/episode_reward__MIN,TDMPC_AntEnv_3 - train/episode_reward__MAX,TDMPC_AntEnv_2 - train/episode_reward,TDMPC_AntEnv_2 - train/episode_reward__MIN,TDMPC_AntEnv_2 - train/episode_reward__MAX,TDMPC_AntEnv_1 - train/episode_reward,TDMPC_AntEnv_1 - train/episode_reward__MIN,TDMPC_AntEnv_1 - train/episode_reward__MAX,TDMPC_AntEnv_0 - train/episode_reward,TDMPC_AntEnv_0 - train/episode_reward__MIN,TDMPC_AntEnv_0 - train/episode_reward__MAX
9216064,,,,6820.156371161551,6820.156371161551,6820.156371161551,,,,,,,,,
9216090,,,,,,,,,,6936.854642007684,6936.854642007684,6936.854642007684,,,
9216141,,,,,,,,,,,,,6610.151545666316,6610.151545666316,6610.151545666316
9216384,,,,6610.423546981199,6610.423546981199,6610.423546981199,,,,,,,,,
9216602,,,,,,,,,,,,,6837.544669389833,6837.544669389833,6837.544669389833
9216883,,,,6722.370381642216,6722.370381642216,6722.370381642216,,,,,,,,,
9217126,,,,,,,,,,,,,6758.836718894599,6758.836718894599,6758.836718894599
9217178,,,,,,,5730.193681146981,5730.193681146981,5730.193681146981,,,,,,
9217395,,,,,,,5720.695174649364,5720.695174649364,5720.695174649364,,,,6749.643416836864,6749.643416836864,6749.643416836864
9217459,,,,,,,,,,,,,6738.826062682998,6738.826062682998,6738.826062682998
9217549,,,,,,,,,,6958.698161654131,6958.698161654131,6958.698161654131,,,
9217600,,,,,,,,,,,,,6829.8334442190135,6829.8334442190135,6829.8334442190135
9217792,,,,6793.602027565146,6793.602027565146,6793.602027565146,,,,,,,,,
9217894,,,,6843.789067942529,6843.789067942529,6843.789067942529,,,,,,,,,
9218253,,,,,,,,,,6849.649448163663,6849.649448163663,6849.649448163663,,,
9218266,6274.777406509796,6274.777406509796,6274.777406509796,,,,,,,,,,,,
9218317,6239.372161730928,6239.372161730928,6239.372161730928,,,,,,,,,,,,
9218330,6198.534299764561,6198.534299764561,6198.534299764561,,,,,,,,,,,,
9218445,,,,,,,,,,,,,6876.302883110695,6876.302883110695,6876.302883110695
9218650,,,,,,,5729.818536769328,5729.818536769328,5729.818536769328,,,,,,
9218893,,,,,,,,,,6736.2350693342105,6736.2350693342105,6736.2350693342105,,,
9219354,,,,,,,,,,7002.278066742843,7002.278066742843,7002.278066742843,,,
9219430,,,,6633.582782901476,6633.582782901476,6633.582782901476,,,,,,,,,
9219443,,,,,,,,,,,,,6680.364549841359,6680.364549841359,6680.364549841359
9219635,,,,,,,,,,,,,6771.402176156243,6771.402176156243,6771.402176156243
9219674,,,,,,,5715.653181377375,5715.653181377375,5715.653181377375,,,,,,
9219802,,,,,,,,,,6879.775768629758,6879.775768629758,6879.775768629758,,,
9219930,,,,,,,,,,,,,6728.948160569641,6728.948160569641,6728.948160569641
9219942,,,,,,,,,,,,,6805.518013447025,6805.518013447025,6805.518013447025
9220019,,,,6678.9906983556575,6678.9906983556575,6678.9906983556575,,,,,,,,,
9220710,,,,6830.99121529554,6830.99121529554,6830.99121529554,,,,,,,,,
9220749,,,,6661.373568172923,6661.373568172923,6661.373568172923,,,,,,,,,
9220979,,,,6739.735901519056,6739.735901519056,6739.735901519056,,,,,,,,,
9221082,,,,6731.567473146439,6731.567473146439,6731.567473146439,,,,,,,,,
9221094,,,,,,,5772.702267430072,5772.702267430072,5772.702267430072,,,,,,
9221286,,,,,,,5731.966944526205,5731.966944526205,5731.966944526205,,,,,,
9221414,,,,,,,,,,,,,6897.806816934838,6897.806816934838,6897.806816934838
9221542,,,,,,,,,,,,,6663.673544812221,6663.673544812221,6663.673544812221
9222118,,,,,,,,,,,,,6762.9245500333545,6762.9245500333545,6762.9245500333545
9222630,,,,,,,5803.069598223237,5803.069598223237,5803.069598223237,,,,,,
9222912,,,,6740.75663860062,6740.75663860062,6740.75663860062,,,,,,,,,
9223206,,,,,,,5714.198561790503,5714.198561790503,5714.198561790503,,,,,,
9223424,,,,6756.324078730386,6756.324078730386,6756.324078730386,,,,,,,,,
9223603,,,,,,,,,,,,,6792.967662076519,6792.967662076519,6792.967662076519
9223680,6228.806069641402,6228.806069641402,6228.806069641402,,,,,,,,,,,,
9223731,,,,,,,5716.989692050035,5716.989692050035,5716.989692050035,,,,,,
9224051,6263.471654302418,6263.471654302418,6263.471654302418,,,,,,,,,,,,
9224166,,,,,,,,,,6963.346194679801,6963.346194679801,6963.346194679801,,,
9224218,,,,,,,,,,6889.014192088434,6889.014192088434,6889.014192088434,,,
9224256,,,,6801.750060590817,6801.750060590817,6801.750060590817,,,,,,,,,
9224410,6188.11825331195,6188.11825331195,6188.11825331195,,,,,,,,,,,,
9224870,,,,,,,,,,,,,6791.473262439333,6791.473262439333,6791.473262439333
9225587,,,,,,,,,,6911.960595785466,6911.960595785466,6911.960595785466,,,
9225600,,,,,,,,,,6894.178397881599,6894.178397881599,6894.178397881599,,,
9225856,,,,,,,,,,6860.794637477732,6860.794637477732,6860.794637477732,,,
9225958,,,,,,,,,,,,,6687.186755980115,6687.186755980115,6687.186755980115
9226240,,,,,,,,,,6728.595964326248,6728.595964326248,6728.595964326248,,,
9226317,,,,6687.1277312661305,6687.1277312661305,6687.1277312661305,,,,,,,,,
9226701,,,,,,,,,,6847.128248206014,6847.128248206014,6847.128248206014,,,
9226790,,,,,,,,,,6841.691753427147,6841.691753427147,6841.691753427147,,,
9227392,,,,6743.04139146078,6743.04139146078,6743.04139146078,,,,,,,,,
9227494,,,,,,,,,,,,,6478.995033400663,6478.995033400663,6478.995033400663
9227738,,,,,,,,,,,,,6547.061956590545,6547.061956590545,6547.061956590545
9227994,,,,6757.928684467929,6757.928684467929,6757.928684467929,,,,,,,,,
9228186,,,,6740.265627189062,6740.265627189062,6740.265627189062,,,,,,,,,
9228467,,,,,,,5762.513702722695,5762.513702722695,5762.513702722695,,,,,,
9228762,,,,,,,5759.2861923188275,5759.2861923188275,5759.2861923188275,,,,,,
9228864,,,,2730.2671780087107,2730.2671780087107,2730.2671780087107,,,,,,,,,
9228890,,,,,,,,,,6822.819452761094,6822.819452761094,6822.819452761094,,,
9229312,,,,,,,5712.834618138477,5712.834618138477,5712.834618138477,,,,,,
9229850,,,,,,,,,,6909.44060382836,6909.44060382836,6909.44060382836,,,
9229926,,,,6856.041706705742,6856.041706705742,6856.041706705742,,,,,,,,,
9230451,,,,6603.332262708125,6603.332262708125,6603.332262708125,,,,,,,,,
9230502,,,,,,,5734.411392929259,5734.411392929259,5734.411392929259,,,,,,
9230643,,,,6830.233687212892,6830.233687212892,6830.233687212892,,,,,,,,,
9230669,,,,,,,,,,,,,6699.2595947777745,6699.2595947777745,6699.2595947777745
9230835,,,,,,,,,,6978.929545311407,6978.929545311407,6978.929545311407,,,
9231322,6255.27430053254,6255.27430053254,6255.27430053254,,,,,,,,,,,,
9231411,,,,,,,,,,,,,6668.730872159924,6668.730872159924,6668.730872159924
9231616,,,,,,,,,,6894.616154724807,6894.616154724807,6894.616154724807,,,
9232512,,,,,,,,,,6914.246554477189,6914.246554477189,6914.246554477189,,,
9232538,,,,,,,,,,6864.521973760822,6864.521973760822,6864.521973760822,,,
9232640,,,,,,,,,,6897.648467263205,6897.648467263205,6897.648467263205,,,
9233101,,,,,,,5763.167538890589,5763.167538890589,5763.167538890589,,,,,,
9233216,,,,,,,,,,,,,6621.7701066117215,6621.7701066117215,6621.7701066117215
9233446,,,,,,,,,,,,,6585.735467301604,6585.735467301604,6585.735467301604
9233702,,,,,,,5783.441062366487,5783.441062366487,5783.441062366487,,,,,,
9234074,,,,,,,,,,,,,6464.57976290012,6464.57976290012,6464.57976290012
9234112,,,,,,,5690.165729058754,5690.165729058754,5690.165729058754,,,,,,
9234611,,,,,,,5774.792222561136,5774.792222561136,5774.792222561136,,,,,,
9234688,,,,,,,5751.837173094769,5751.837173094769,5751.837173094769,,,,,,
9234803,,,,6851.770307222152,6851.770307222152,6851.770307222152,,,,,,,,,
9235814,,,,6858.661449162035,6858.661449162035,6858.661449162035,,,,,,,,,
9235994,,,,,,,5828.775247351919,5828.775247351919,5828.775247351919,,,,,,
9236134,,,,,,,5768.137092416801,5768.137092416801,5768.137092416801,,,,,,
9236211,,,,,,,5782.814855450434,5782.814855450434,5782.814855450434,,,,,,
9236237,6203.915470046567,6203.915470046567,6203.915470046567,,,,,,,,,,,,
9236352,6269.442354173951,6269.442354173951,6269.442354173951,,,,,,,,,,,,
9236506,,,,,,,,,,7035.0444336138335,7035.0444336138335,7035.0444336138335,,,
9236659,,,,,,,5653.962431022466,5653.962431022466,5653.962431022466,,,,,,
9236915,,,,,,,,,,6947.796444056099,6947.796444056099,6947.796444056099,,,
9236954,,,,6782.406824277232,6782.406824277232,6782.406824277232,,,,,,,,,
9236966,,,,,,,,,,6847.082634185865,6847.082634185865,6847.082634185865,,,
9237005,,,,,,,,,,6607.878561281998,6607.878561281998,6607.878561281998,,,
9237018,,,,,,,,,,,,,6670.888843846881,6670.888843846881,6670.888843846881
9237350,,,,,,,,,,,,,6730.946001411764,6730.946001411764,6730.946001411764
9237427,,,,6797.323959757897,6797.323959757897,6797.323959757897,,,,,,,,,
9237619,,,,,,,5778.8225235727805,5778.8225235727805,5778.8225235727805,,,,,,
9237760,6258.279583481413,6258.279583481413,6258.279583481413,,,,,,,,,,,,
9237990,,,,,,,5743.805491046296,5743.805491046296,5743.805491046296,,,,,,
9238234,6260.019386892429,6260.019386892429,6260.019386892429,,,,,,,,,,,,
9238246,6280.203497582312,6280.203497582312,6280.203497582312,,,,,,,,,,,,
9238272,6249.5985457721945,6249.5985457721945,6249.5985457721945,,,,,,,,,,,,
9238400,,,,6706.170351774578,6706.170351774578,6706.170351774578,,,,,,,,,
9238502,6250.189423401961,6250.189423401961,6250.189423401961,,,,,,,,,,,,
9238656,6240.942870029344,6240.942870029344,6240.942870029344,,,,,,,,,,,,
9238720,,,,,,,,,,,,,6690.044949469227,6690.044949469227,6690.044949469227
9239347,,,,,,,,,,,,,6813.82866953411,6813.82866953411,6813.82866953411
9239514,,,,,,,,,,,,,6779.991295848993,6779.991295848993,6779.991295848993
9239898,,,,,,,,,,,,,6706.248648726376,6706.248648726376,6706.248648726376
9240870,,,,,,,,,,,,,6693.132954728759,6693.132954728759,6693.132954728759
9240934,,,,6834.1031982311415,6834.1031982311415,6834.1031982311415,,,,,,,,,
9241190,,,,6714.670121421024,6714.670121421024,6714.670121421024,,,,,,,,,
9241242,,,,,,,5764.211165704658,5764.211165704658,5764.211165704658,,,,,,
9241254,,,,,,,5739.919202175791,5739.919202175791,5739.919202175791,,,,,,
9241395,,,,,,,,,,6889.783976928174,6889.783976928174,6889.783976928174,,,
9241690,,,,,,,,,,6922.844064180556,6922.844064180556,6922.844064180556,,,
9242368,,,,6746.48618268294,6746.48618268294,6746.48618268294,,,,,,,,,
9242726,,,,,,,,,,,,,6705.693242591573,6705.693242591573,6705.693242591573
9243251,,,,,,,,,,6932.775302500206,6932.775302500206,6932.775302500206,,,
9243392,,,,6869.5121475650885,6869.5121475650885,6869.5121475650885,,,,,,,,,
9243494,,,,,,,,,,7032.607879348721,7032.607879348721,7032.607879348721,,,
9243968,,,,,,,,,,,,,6908.687497851105,6908.687497851105,6908.687497851105
9244134,6231.611354634738,6231.611354634738,6231.611354634738,,,,,,,,,,,,
9244326,6229.483941887121,6229.483941887121,6229.483941887121,,,,,,,,,,,,
9244339,,,,1318.2343977918474,1318.2343977918474,1318.2343977918474,,,,,,,,,
9245274,,,,,,,5812.704214048136,5812.704214048136,5812.704214048136,,,,,,
9245312,,,,,,,,,,7047.91127395677,7047.91127395677,7047.91127395677,,,
9245338,,,,,,,5712.343431521653,5712.343431521653,5712.343431521653,,,,,,
9245530,,,,,,,,,,,,,6668.210159399036,6668.210159399036,6668.210159399036
9245619,,,,6836.762434151418,6836.762434151418,6836.762434151418,,,,,,,,,
9245747,,,,,,,5725.961681560051,5725.961681560051,5725.961681560051,,,,,,
9246246,,,,,,,,,,,,,6717.263956312435,6717.263956312435,6717.263956312435
9246630,6274.581367783568,6274.581367783568,6274.581367783568,,,,,,,,,,,,
9246886,,,,,,,5750.5027831609505,5750.5027831609505,5750.5027831609505,,,,,,
9247142,,,,,,,,,,,,,6724.738651663333,6724.738651663333,6724.738651663333
9247245,,,,6757.756746728216,6757.756746728216,6757.756746728216,,,,,,,,,
9247462,,,,6888.57904101185,6888.57904101185,6888.57904101185,,,,,,,,,
9247718,,,,,,,,,,,,,6789.604460295483,6789.604460295483,6789.604460295483
9247962,,,,,,,,,,6891.114742860365,6891.114742860365,6891.114742860365,,,
9248512,,,,6748.499537143998,6748.499537143998,6748.499537143998,,,,,,,,,
9248755,6271.747612677631,6271.747612677631,6271.747612677631,,,,,,,,,,,,
9249050,,,,,,,,,,7031.209555398765,7031.209555398765,7031.209555398765,,,
9249101,6230.1329239011475,6230.1329239011475,6230.1329239011475,,,,,,,,,,,,
9249203,6242.19301115353,6242.19301115353,6242.19301115353,,,,,,,,,,,,
9249331,,,,,,,5669.415696062163,5669.415696062163,5669.415696062163,,,,,,
9250035,6288.330763783296,6288.330763783296,6288.330763783296,,,,,,,,,,,,
9250074,,,,,,,,,,,,,6823.08421041068,6823.08421041068,6823.08421041068
9250381,,,,,,,,,,,,,6571.362559381812,6571.362559381812,6571.362559381812
9250445,,,,,,,,,,6892.250283352945,6892.250283352945,6892.250283352945,,,
9250726,,,,,,,,,,,,,6505.504218261578,6505.504218261578,6505.504218261578
9250790,,,,,,,,,,6998.662450045211,6998.662450045211,6998.662450045211,,,
9251072,6259.6214630788445,6259.6214630788445,6259.6214630788445,,,,,,,,,,,,
9251200,,,,,,,,,,6966.561921424977,6966.561921424977,6966.561921424977,,,
9251213,6264.50970398986,6264.50970398986,6264.50970398986,,,,,,,,,,,,
9251264,,,,,,,,,,,,,6854.868131085993,6854.868131085993,6854.868131085993
9251354,6257.214351150876,6257.214351150876,6257.214351150876,,,,,,,,,,,,
9251379,6260.018579028259,6260.018579028259,6260.018579028259,,,,,,,,,,,,
9251776,,,,,,,,,,,,,6847.487357686892,6847.487357686892,6847.487357686892
9252454,,,,,,,,,,6997.692464470525,6997.692464470525,6997.692464470525,,,
9252493,,,,6728.134387660408,6728.134387660408,6728.134387660408,,,,,,,,,
9253274,,,,,,,,,,,,,6896.478654600291,6896.478654600291,6896.478654600291
9253606,,,,,,,5705.194991852674,5705.194991852674,5705.194991852674,,,,,,
9253683,,,,,,,5678.209180667557,5678.209180667557,5678.209180667557,,,,,,
9253786,,,,6734.80100620119,6734.80100620119,6734.80100620119,,,,,,,,,
9253875,,,,,,,5665.228280953573,5665.228280953573,5665.228280953573,,,,,,
9253990,,,,6874.4138564872055,6874.4138564872055,6874.4138564872055,,,,,,,,,
9254362,,,,,,,5652.841619520839,5652.841619520839,5652.841619520839,,,,,,
9255040,,,,6904.384128648222,6904.384128648222,6904.384128648222,,,,,,,,,
9255155,6246.658571369355,6246.658571369355,6246.658571369355,,,,,,,,,,,,
9256730,6201.956451590488,6201.956451590488,6201.956451590488,,,,,,,,,,,,
9256845,,,,,,,,,,,,,6684.36028884287,6684.36028884287,6684.36028884287
9257011,,,,,,,,,,,,,6642.735317501504,6642.735317501504,6642.735317501504
9257190,,,,,,,,,,6931.771967253887,6931.771967253887,6931.771967253887,,,
9257562,,,,,,,,,,7006.18849981877,7006.18849981877,7006.18849981877,,,
9257677,,,,6803.6289581649025,6803.6289581649025,6803.6289581649025,,,,,,,,,
9257754,,,,,,,,,,6918.903889167286,6918.903889167286,6918.903889167286,,,
9257843,,,,,,,,,,,,,6765.240343607169,6765.240343607169,6765.240343607169
9258138,,,,,,,,,,7025.731583203302,7025.731583203302,7025.731583203302,,,
9258278,,,,,,,,,,,,,6785.741865768185,6785.741865768185,6785.741865768185
9258330,,,,,,,,,,,,,6677.417675676817,6677.417675676817,6677.417675676817
9258342,,,,,,,,,,,,,6688.439188710451,6688.439188710451,6688.439188710451
9258419,,,,6881.820565025334,6881.820565025334,6881.820565025334,,,,,,,,,
9258637,,,,,,,5745.979773371467,5745.979773371467,5745.979773371467,,,,,,
9258650,,,,,,,5693.85724343635,5693.85724343635,5693.85724343635,,,,,,
9259046,,,,,,,,,,,,,6688.564303344982,6688.564303344982,6688.564303344982
9259149,,,,6945.464722628616,6945.464722628616,6945.464722628616,,,,,,,,,
9259558,,,,,,,,,,,,,6600.351470037249,6600.351470037249,6600.351470037249
9260288,,,,,,,5729.740658852132,5729.740658852132,5729.740658852132,,,,,,
9260813,,,,,,,,,,6915.0575820420145,6915.0575820420145,6915.0575820420145,,,
9260928,,,,,,,5749.878899763147,5749.878899763147,5749.878899763147,,,,,,
9261133,5729.59670185928,5729.59670185928,5729.59670185928,,,,,,,,,,,,
9261312,,,,6874.165089892914,6874.165089892914,6874.165089892914,,,,,,,,,
9261530,1162.2818177702966,1162.2818177702966,1162.2818177702966,,,,,,,,,,,,
9261619,,,,,,,,,,,,,6749.187608147679,6749.187608147679,6749.187608147679
9262029,,,,,,,5735.996718837562,5735.996718837562,5735.996718837562,,,,,,
9262131,5208.187665464946,5208.187665464946,5208.187665464946,,,,,,,,,,,,
9262195,,,,,,,,,,6912.079295686079,6912.079295686079,6912.079295686079,,,
9262438,,,,,,,,,,6826.6066680947115,6826.6066680947115,6826.6066680947115,,,
9263168,,,,,,,,,,6838.492927222094,6838.492927222094,6838.492927222094,,,
9263296,,,,,,,5747.951940255727,5747.951940255727,5747.951940255727,,,,,,
9263450,,,,6902.776187664361,6902.776187664361,6902.776187664361,,,,,,,,,
9263808,,,,,,,5758.070649916744,5758.070649916744,5758.070649916744,,,,,,
9263885,5882.999389512876,5882.999389512876,5882.999389512876,,,,5774.452514512876,5774.452514512876,5774.452514512876,,,,,,
9264000,,,,,,,,,,7015.556547077759,7015.556547077759,7015.556547077759,,,
9264077,5756.369075736392,5756.369075736392,5756.369075736392,,,,,,,,,,,,
9264218,,,,,,,5764.019006738776,5764.019006738776,5764.019006738776,,,,,,
9264320,,,,,,,,,,,,,6680.8188400849085,6680.8188400849085,6680.8188400849085
9264371,5779.229024993541,5779.229024993541,5779.229024993541,,,,,,,,,,,,
9264768,,,,,,,,,,,,,6685.590870058424,6685.590870058424,6685.590870058424
9264934,,,,,,,,,,,,,6676.404863560807,6676.404863560807,6676.404863560807
9266445,,,,,,,5739.493759406941,5739.493759406941,5739.493759406941,,,,,,
9266675,,,,,,,5736.845350565573,5736.845350565573,5736.845350565573,,,,,,
9266995,,,,,,,,,,6918.610027661706,6918.610027661706,6918.610027661706,,,
9267482,,,,,,,5747.318552414089,5747.318552414089,5747.318552414089,,,,,,
9267597,,,,,,,,,,,,,6707.775612322722,6707.775612322722,6707.775612322722
9268070,,,,,,,,,,6970.4690003563555,6970.4690003563555,6970.4690003563555,,,
9268326,,,,,,,,,,,,,6642.749302452488,6642.749302452488,6642.749302452488
9268864,,,,,,,5762.758608454871,5762.758608454871,5762.758608454871,,,,,,
9269094,,,,6806.076019926004,6806.076019926004,6806.076019926004,,,,,,,,,
9269568,,,,,,,,,,,,,6702.091185303387,6702.091185303387,6702.091185303387
9269683,,,,6952.48379208702,6952.48379208702,6952.48379208702,,,,,,,,,
9269914,,,,,,,,,,6930.163996526903,6930.163996526903,6930.163996526903,,,
9270016,,,,,,,,,,7047.656212685536,7047.656212685536,7047.656212685536,,,
9270387,,,,,,,,,,,,,6653.821280406669,6653.821280406669,6653.821280406669
9270835,,,,,,,5770.694844221552,5770.694844221552,5770.694844221552,,,,,,
9271027,,,,,,,5714.495165848935,5714.495165848935,5714.495165848935,,,,,,
9271142,,,,,,,,,,,,,6646.841385913818,6646.841385913818,6646.841385913818
9271872,,,,,,,,,,,,,6691.666609884951,6691.666609884951,6691.666609884951
9272141,5850.043591668584,5850.043591668584,5850.043591668584,,,,,,,,,,,,
9272243,,,,,,,5783.947428920967,5783.947428920967,5783.947428920967,,,,,,
9272269,,,,,,,5765.04657867335,5765.04657867335,5765.04657867335,,,,,,
9272474,,,,,,,,,,,,,6749.500220613233,6749.500220613233,6749.500220613233
9273715,,,,,,,5724.344487553116,5724.344487553116,5724.344487553116,,,,,,
9273741,,,,,,,,,,,,,6739.751742774249,6739.751742774249,6739.751742774249
9273997,6047.796205026632,6047.796205026632,6047.796205026632,,,,,,,,,,,,
9274048,6070.009124310265,6070.009124310265,6070.009124310265,,,,,,,,,,,,
9274227,6109.374875625148,6109.374875625148,6109.374875625148,,,,,,,,,,,,
9274458,,,,,,,5782.243068346281,5782.243068346281,5782.243068346281,,,,,,
9274611,6083.514581379914,6083.514581379914,6083.514581379914,,,,,,,,,,,,
9274662,6106.338828788546,6106.338828788546,6106.338828788546,,,,,,,,,,,,
9274688,,,,,,,,,,,,,6701.20165041593,6701.20165041593,6701.20165041593
9274880,,,,,,,,,,7010.469257199563,7010.469257199563,7010.469257199563,,,
9275072,,,,,,,,,,,,,6665.978074920696,6665.978074920696,6665.978074920696
9275110,6068.7881621730785,6068.7881621730785,6068.7881621730785,,,,,,,,,,,,
9275456,,,,,,,,,,,,,6579.329206456711,6579.329206456711,6579.329206456711
9276211,,,,,,,,,,6985.875621834095,6985.875621834095,6985.875621834095,,,
9276237,,,,,,,,,,,,,6657.437662211478,6657.437662211478,6657.437662211478
9276390,,,,,,,5796.198433057611,5796.198433057611,5796.198433057611,,,,,,
9276429,,,,6813.067114059993,6813.067114059993,6813.067114059993,,,,,,,,,
9276570,6152.368412249876,6152.368412249876,6152.368412249876,,,,,,,,,,,,
9276621,,,,,,,,,,,,,6647.38113622101,6647.38113622101,6647.38113622101
9276685,6133.970032067143,6133.970032067143,6133.970032067143,,,,,,,,,,,,
9276851,,,,,,,5751.9070724445255,5751.9070724445255,5751.9070724445255,,,,,,
9276877,6179.244015165658,6179.244015165658,6179.244015165658,,,,,,,,,,,,
9277069,,,,,,,,,,7024.922754761792,7024.922754761792,7024.922754761792,,,
9277120,,,,,,,,,,,,,6691.701103732925,6691.701103732925,6691.701103732925
9277158,,,,,,,,,,,,,6603.290487860308,6603.290487860308,6603.290487860308
9277235,,,,,,,,,,7007.39793839394,7007.39793839394,7007.39793839394,,,
9277427,,,,,,,,,,6945.991228771323,6945.991228771323,6945.991228771323,,,
9277837,,,,6733.292038679956,6733.292038679956,6733.292038679956,,,,,,,,,
9278029,,,,,,,,,,6994.06159858859,6994.06159858859,6994.06159858859,,,
9278246,,,,,,,5786.3497131847225,5786.3497131847225,5786.3497131847225,,,,,,
9278848,,,,,,,,,,6989.106577780855,6989.106577780855,6989.106577780855,,,
9279091,,,,6508.482094720738,6508.482094720738,6508.482094720738,,,,,,,,,
9279168,,,,,,,,,,7005.294623379372,7005.294623379372,7005.294623379372,,,
9279322,,,,6556.092503600505,6556.092503600505,6556.092503600505,,,,,,,,,
9279424,,,,,,,,,,7005.980715852887,7005.980715852887,7005.980715852887,,,
9279808,,,,6647.51834216777,6647.51834216777,6647.51834216777,,,,,,,,,
9280141,,,,,,,,,,,,,6684.864562232653,6684.864562232653,6684.864562232653
9280230,,,,,,,5783.958829172537,5783.958829172537,5783.958829172537,,,,,,
9280397,,,,,,,,,,,,,6709.12194376867,6709.12194376867,6709.12194376867
9281562,,,,,,,,,,,,,6503.158105239802,6503.158105239802,6503.158105239802
9282253,,,,,,,,,,6918.830985460935,6918.830985460935,6918.830985460935,,,
9282829,,,,,,,,,,,,,6690.676228963318,6690.676228963318,6690.676228963318
9283392,,,,,,,,,,,,,6583.904284965702,6583.904284965702,6583.904284965702
9283635,,,,,,,,,,,,,6629.3310714368345,6629.3310714368345,6629.3310714368345
9283712,,,,,,,,,,6934.118209470467,6934.118209470467,6934.118209470467,,,
9283827,,,,,,,5819.15290609785,5819.15290609785,5819.15290609785,,,,,,
9284250,,,,,,,5789.119243350233,5789.119243350233,5789.119243350233,,,,,,
9284454,,,,,,,,,,,,,6594.594857946366,6594.594857946366,6594.594857946366
9284493,,,,6839.242347542499,6839.242347542499,6839.242347542499,,,,,,,,,
9284570,,,,,,,,,,6916.696477763632,6916.696477763632,6916.696477763632,,,
9284672,,,,,,,,,,,,,6708.219455641015,6708.219455641015,6708.219455641015
9284710,,,,6805.020265549648,6805.020265549648,6805.020265549648,,,,,,,,,
9285069,,,,,,,5739.3742981145315,5739.3742981145315,5739.3742981145315,,,,,,
9285094,,,,,,,5795.301572866914,5795.301572866914,5795.301572866914,,,,,,
9286131,,,,6888.042324181797,6888.042324181797,6888.042324181797,,,,,,,,,
9286298,,,,6880.03258721543,6880.03258721543,6880.03258721543,,,,,,,,,
9286618,,,,,,,,,,,,,6619.208885405313,6619.208885405313,6619.208885405313
9286822,,,,,,,,,,7005.810964845196,7005.810964845196,7005.810964845196,,,
9286848,,,,6800.213825535079,6800.213825535079,6800.213825535079,,,,,,,,,
9286912,6225.191881537462,6225.191881537462,6225.191881537462,6749.701647162462,6749.701647162462,6749.701647162462,,,,,,,,,
9287014,,,,7031.901382852345,7031.901382852345,7031.901382852345,,,,,,,,,
9287040,,,,,,,,,,,,,6513.022016979728,6513.022016979728,6513.022016979728
9287066,,,,,,,5810.931225325861,5810.931225325861,5810.931225325861,,,,,,
9287347,6192.215433671994,6192.215433671994,6192.215433671994,,,,,,,,,,,,
9287565,6235.909309986877,6235.909309986877,6235.909309986877,,,,,,,,,,,,
9288256,,,,6935.98355739551,6935.98355739551,6935.98355739551,,,,,,,,,
9288960,,,,6904.0319258978925,6904.0319258978925,6904.0319258978925,,,,,,,,,
9289024,,,,6985.830294400276,6985.830294400276,6985.830294400276,,,,,,,,,
9289446,6240.741455871409,6240.741455871409,6240.741455871409,,,,,,,,,,,,
9289818,,,,,,,5800.228300936292,5800.228300936292,5800.228300936292,,,,,,
9289997,,,,,,,5771.980771001175,5771.980771001175,5771.980771001175,,,,,,
9290368,,,,,,,,,,,,,6493.573084816057,6493.573084816057,6493.573084816057
9290394,,,,,,,,,,,,,6663.930047068441,6663.930047068441,6663.930047068441
9290752,,,,6857.421774945824,6857.421774945824,6857.421774945824,,,,,,,,,
9290790,,,,,,,,,,6981.913014541957,6981.913014541957,6981.913014541957,,,
9290829,,,,,,,,,,6919.5414611693395,6919.5414611693395,6919.5414611693395,,,
9291021,,,,,,,,,,6997.322251546722,6997.322251546722,6997.322251546722,,,
9291098,,,,,,,,,,,,,6605.053237236606,6605.053237236606,6605.053237236606
9291738,,,,,,,,,,,,,6693.513715113989,6693.513715113989,6693.513715113989
9292134,,,,6954.212962522622,6954.212962522622,6954.212962522622,,,,,,,,,
9292160,,,,,,,5786.641213837504,5786.641213837504,5786.641213837504,,,,,,
9292749,,,,6979.973762027387,6979.973762027387,6979.973762027387,,,,,,,,,
9292838,,,,,,,5793.591466467271,5793.591466467271,5793.591466467271,,,,,,
9293094,,,,,,,,,,6856.728702157154,6856.728702157154,6856.728702157154,,,
9293670,,,,,,,,,,,,,6570.356172222037,6570.356172222037,6570.356172222037
9294643,,,,6903.607177443169,6903.607177443169,6903.607177443169,,,,,,,,,
9294669,,,,,,,,,,,,,6552.958280320552,6552.958280320552,6552.958280320552
9295334,6251.068660541686,6251.068660541686,6251.068660541686,,,,,,,,,,,,
9295962,,,,,,,,,,6753.730798575319,6753.730798575319,6753.730798575319,,,
9296435,,,,,,,,,,,,,6699.3665694214515,6699.3665694214515,6699.3665694214515
9296474,,,,,,,5812.304098080084,5812.304098080084,5812.304098080084,,,,,,
9296525,,,,,,,5753.861255644968,5753.861255644968,5753.861255644968,,,,,,
9296538,,,,,,,,,,7003.668901491101,7003.668901491101,7003.668901491101,,,
