Step,TDMPC_HumanoidEnv_3 - train/episode_reward,TDMPC_HumanoidEnv_3 - train/episode_reward__MIN,TDMPC_HumanoidEnv_3 - train/episode_reward__MAX,TDMPC_HumanoidEnv_4 - train/episode_reward,TDMPC_HumanoidEnv_4 - train/episode_reward__MIN,TDMPC_HumanoidEnv_4 - train/episode_reward__MAX,TDMPC_HumanoidEnv_2 - train/episode_reward,TDMPC_HumanoidEnv_2 - train/episode_reward__MIN,TDMPC_HumanoidEnv_2 - train/episode_reward__MAX,TDMPC_HumanoidEnv_1 - train/episode_reward,TDMPC_HumanoidEnv_1 - train/episode_reward__MIN,TDMPC_HumanoidEnv_1 - train/episode_reward__MAX,TDMPC_HumanoidEnv_0 - train/episode_reward,TDMPC_HumanoidEnv_0 - train/episode_reward__MIN,TDMPC_HumanoidEnv_0 - train/episode_reward__MAX
8569805,,,,,,,6823.496691029569,6823.496691029569,6823.496691029569,,,,,,
8569894,,,,,,,,,,4758.375824571179,4758.375824571179,4758.375824571179,,,
8570086,,,,,,,,,,4064.8067159252887,4064.8067159252887,4064.8067159252887,,,
8570406,,,,,,,,,,5806.951718607524,5806.951718607524,5806.951718607524,,,
8571187,,,,,,,7233.9785572272585,7233.9785572272585,7233.9785572272585,,,,,,
8571456,,,,,,,5940.774438815744,5940.774438815744,5940.774438815744,,,,,,
8573466,,,,,,,,,,7269.035164154229,7269.035164154229,7269.035164154229,,,
8573491,,,,,,,3872.040762539589,3872.040762539589,3872.040762539589,,,,,,
8574758,,,,,,,,,,7090.513646081199,7090.513646081199,7090.513646081199,,,
8574797,,,,,,,,,,,,,7650.524371419684,7650.524371419684,7650.524371419684
8576998,,,,,,,7252.46038972692,7252.46038972692,7252.46038972692,,,,,,
8577267,,,,,,,7088.789962721655,7088.789962721655,7088.789962721655,,,,,,
8578330,,,,,,,6960.16689899764,6960.16689899764,6960.16689899764,,,,,,
8578368,,,,,,,7213.969616523625,7213.969616523625,7213.969616523625,,,,,,
8578598,,,,,,,,,,,,,7718.90661139336,7718.90661139336,7718.90661139336
8578970,,,,,,,1897.74179962247,1897.74179962247,1897.74179962247,,,,,,
8580826,,,,,,,,,,,,,7578.45394097658,7578.45394097658,7578.45394097658
8580838,,,,,,,,,,,,,7727.664373346315,7727.664373346315,7727.664373346315
8580979,,,,,,,,,,7398.16777446605,7398.16777446605,7398.16777446605,,,
8582272,,,,,,,,,,,,,7788.429476367035,7788.429476367035,7788.429476367035
8582822,,,,,,,6713.171647018021,6713.171647018021,6713.171647018021,,,,,,
8583078,,,,,,,6830.846923137756,6830.846923137756,6830.846923137756,,,,,,
8585254,,,,,,,,,,,,,7657.283429726241,7657.283429726241,7657.283429726241
8585818,,,,,,,,,,7126.397182408476,7126.397182408476,7126.397182408476,,,
8585830,,,,,,,,,,7404.7379858719605,7404.7379858719605,7404.7379858719605,,,
8587738,,,,,,,7118.117363554196,7118.117363554196,7118.117363554196,,,,,,
8588787,,,,,,,,,,7078.554358423931,7078.554358423931,7078.554358423931,,,
8589338,,,,,,,6806.180318137416,6806.180318137416,6806.180318137416,,,,,,
8590400,,,,,,,7252.344363788401,7252.344363788401,7252.344363788401,,,,,,
8591194,,,,,,,,,,,,,7712.258409439386,7712.258409439386,7712.258409439386
8592230,,,,,,,,,,6714.674408215372,6714.674408215372,6714.674408215372,,,
8592973,,,,,,,,,,,,,7362.544508553857,7362.544508553857,7362.544508553857
8593626,,,,,,,,,,,,,7666.758358892342,7666.758358892342,7666.758358892342
8594586,,,,,,,,,,2253.3981125511395,2253.3981125511395,2253.3981125511395,,,
8595494,,,,,,,,,,7329.678247069312,7329.678247069312,7329.678247069312,,,
8595827,,,,,,,7267.469245845297,7267.469245845297,7267.469245845297,,,,,,
8596006,,,,,,,,,,7325.020498527532,7325.020498527532,7325.020498527532,,,
8596749,,,,,,,,,,,,,7621.173313709767,7621.173313709767,7621.173313709767
8597030,,,,,,,,,,1065.5737180033307,1065.5737180033307,1065.5737180033307,,,
8598413,,,,,,,,,,7603.342713605487,7603.342713605487,7603.342713605487,,,
8600422,,,,,,,,,,7415.829513162723,7415.829513162723,7415.829513162723,,,
8602112,,,,,,,7137.037015844958,7137.037015844958,7137.037015844958,,,,,,
8602266,,,,,,,7284.404186495943,7284.404186495943,7284.404186495943,,,,,,
8602304,,,,,,,,,,7434.910517303178,7434.910517303178,7434.910517303178,,,
8602867,,,,,,,6989.741066860413,6989.741066860413,6989.741066860413,,,,,,
8602995,,,,,,,7275.296714073898,7275.296714073898,7275.296714073898,,,,,,
8604941,,,,,,,,,,7362.316716756133,7362.316716756133,7362.316716756133,,,
8605568,,,,,,,,,,6907.054492875868,6907.054492875868,6907.054492875868,,,
8605734,,,,,,,,,,,,,7706.157503370603,7706.157503370603,7706.157503370603
8606963,,,,,,,,,,5980.607681834089,5980.607681834089,5980.607681834089,,,
8607206,,,,,,,7376.956786078824,7376.956786078824,7376.956786078824,,,,,,
8608474,,,,,,,7122.302960636059,7122.302960636059,7122.302960636059,,,,,,
8609818,,,,,,,,,,7244.841518005794,7244.841518005794,7244.841518005794,,,
8610854,,,,,,,,,,,,,7531.611520688029,7531.611520688029,7531.611520688029
8611904,,,,,,,,,,7284.055839776514,7284.055839776514,7284.055839776514,,,
8613235,,,,,,,,,,,,,7486.052893239999,7486.052893239999,7486.052893239999
8613670,,,,,,,,,,7344.516255297234,7344.516255297234,7344.516255297234,,,
8614771,,,,,,,7141.712039229469,7141.712039229469,7141.712039229469,,,,,,
8615066,,,,,,,7103.864366130454,7103.864366130454,7103.864366130454,,,,,,
8615091,,,,,,,,,,,,,7371.75399771894,7371.75399771894,7371.75399771894
8616000,,,,,,,7112.442945713675,7112.442945713675,7112.442945713675,,,,,,
8616218,,,,,,,,,,,,,7559.21294839591,7559.21294839591,7559.21294839591
8616589,,,,,,,,,,,,,7740.228068265645,7740.228068265645,7740.228068265645
8616858,,,,,,,,,,,,,7604.52785610413,7604.52785610413,7604.52785610413
8617024,,,,,,,,,,,,,7581.157722067615,7581.157722067615,7581.157722067615
8617088,,,,,,,7014.5971583436,7014.5971583436,7014.5971583436,,,,,,
8618880,,,,,,,,,,,,,7585.879368057085,7585.879368057085,7585.879368057085
8619725,,,,,,,6789.67329652057,6789.67329652057,6789.67329652057,,,,,,
8619763,,,,,,,,,,7273.479920296555,7273.479920296555,7273.479920296555,,,
8620493,,,,,,,6871.652755010041,6871.652755010041,6871.652755010041,,,,,,
8622477,,,,,,,,,,,,,7669.433499879776,7669.433499879776,7669.433499879776
8623450,,,,,,,,,,,,,7538.222057249511,7538.222057249511,7538.222057249511
8623488,,,,,,,7130.106806025496,7130.106806025496,7130.106806025496,,,,,,
8624435,,,,,,,,,,,,,7598.3880391764815,7598.3880391764815,7598.3880391764815
8624717,,,,,,,,,,7275.757651233716,7275.757651233716,7275.757651233716,,,
8626854,,,,,,,,,,,,,7621.715642197201,7621.715642197201,7621.715642197201
8627264,,,,,,,7087.120898785686,7087.120898785686,7087.120898785686,,,,,,
8627622,,,,,,,7174.306917092921,7174.306917092921,7174.306917092921,,,,,,
8629850,,,,,,,,,,,,,7635.133072118906,7635.133072118906,7635.133072118906
8630566,,,,,,,,,,,,,7777.213621676142,7777.213621676142,7777.213621676142
8630835,,,,,,,,,,,,,7747.882061858377,7747.882061858377,7747.882061858377
8630938,,,,,,,,,,7129.836146571862,7129.836146571862,7129.836146571862,,,
8631590,,,,,,,,,,,,,7565.739450035347,7565.739450035347,7565.739450035347
8632038,,,,,,,,,,,,,7647.5499800613325,7647.5499800613325,7647.5499800613325
8632205,,,,,,,,,,7311.099279618567,7311.099279618567,7311.099279618567,,,
8634982,,,,,,,,,,7294.718891675802,7294.718891675802,7294.718891675802,,,
8637184,,,,,,,,,,7268.586062326787,7268.586062326787,7268.586062326787,,,
8637939,,,,,,,,,,7006.454209540272,7006.454209540272,7006.454209540272,,,
8638592,,,,,,,,,,,,,7595.065032535008,7595.065032535008,7595.065032535008
8639501,,,,,,,,,,,,,7715.461988342243,7715.461988342243,7715.461988342243
8639936,,,,,,,,,,,,,7694.797908993228,7694.797908993228,7694.797908993228
8639987,,,,,,,,,,6970.615763237963,6970.615763237963,6970.615763237963,,,
8640627,,,,,,,,,,7258.938988576448,7258.938988576448,7258.938988576448,,,
8644160,,,,,,,,,,7429.187018602433,7429.187018602433,7429.187018602433,,,
8644339,,,,,,,,,,7375.483876753418,7375.483876753418,7375.483876753418,,,
8644378,,,,,,,,,,7399.294895060653,7399.294895060653,7399.294895060653,,,
8644928,,,,,,,,,,,,,7789.993120399138,7789.993120399138,7789.993120399138
8645235,,,,,,,,,,,,,7614.296326206373,7614.296326206373,7614.296326206373
8645875,,,,,,,,,,,,,7608.121504669858,7608.121504669858,7608.121504669858
8646861,,,,,,,7123.281155789594,7123.281155789594,7123.281155789594,,,,,,
8647296,,,,,,,7219.102916284329,7219.102916284329,7219.102916284329,,,,,,
8647834,,,,,,,,,,,,,7773.863641622814,7773.863641622814,7773.863641622814
8648218,,,,,,,,,,,,,7700.547706805049,7700.547706805049,7700.547706805049
8648730,,,,,,,6951.320639174784,6951.320639174784,6951.320639174784,,,,,,
8648742,,,,,,,,,,7063.747380138269,7063.747380138269,7063.747380138269,,,
8649280,,,,,,,,,,,,,7699.045703133004,7699.045703133004,7699.045703133004
8650112,,,,,,,7018.717073002739,7018.717073002739,7018.717073002739,,,,,,
8650355,,,,,,,,,,,,,7634.373306153724,7634.373306153724,7634.373306153724
8650714,,,,,,,7231.82543774221,7231.82543774221,7231.82543774221,,,,,,
8655898,,,,,,,,,,7183.725323236945,7183.725323236945,7183.725323236945,,,
8656691,,,,,,,7328.25313841918,7328.25313841918,7328.25313841918,,,,,,
8656934,,,,,,,,,,,,,4255.735543445165,4255.735543445165,4255.735543445165
8657190,,,,,,,,,,,,,7409.7623820649005,7409.7623820649005,7409.7623820649005
8657536,,,,,,,,,,7086.714025372135,7086.714025372135,7086.714025372135,,,
8658470,,,,,,,,,,7397.48939914812,7397.48939914812,7397.48939914812,,,
8659136,,,,,,,,,,,,,7641.359987767855,7641.359987767855,7641.359987767855
8659866,,,,,,,7383.36387716884,7383.36387716884,7383.36387716884,,,,,,
8660851,,,,,,,7282.001067351075,7282.001067351075,7282.001067351075,,,,,,
8661427,,,,,,,7234.802808314561,7234.802808314561,7234.802808314561,,,,7448.400464564561,7448.400464564561,7448.400464564561
8661798,,,,,,,,,,,,,7636.511775840546,7636.511775840546,7636.511775840546
8662016,,,,,,,,,,1911.1706945384058,1911.1706945384058,1911.1706945384058,,,
8663654,,,,,,,6953.193871048766,6953.193871048766,6953.193871048766,,,,,,
8664051,,,,,,,,,,7239.4921940435015,7239.4921940435015,7239.4921940435015,,,
8664256,,,,,,,6849.912587350736,6849.912587350736,6849.912587350736,,,,,,
8666342,,,,,,,,,,,,,7631.582492376721,7631.582492376721,7631.582492376721
8666893,,,,,,,7089.798295840206,7089.798295840206,7089.798295840206,,,,,,
8668480,,,,,,,,,,,,,7613.754333678691,7613.754333678691,7613.754333678691
8670195,,,,,,,6971.443281673426,6971.443281673426,6971.443281673426,,,,,,
8670438,,,,,,,,,,,,,7547.100491386912,7547.100491386912,7547.100491386912
8670976,,,,,,,,,,7402.803599537897,7402.803599537897,7402.803599537897,,,
8671232,,,,,,,,,,5688.420281907632,5688.420281907632,5688.420281907632,,,
8671539,,,,,,,,,,,,,7675.682960371117,7675.682960371117,7675.682960371117
8671987,,,,,,,6415.4055997721025,6415.4055997721025,6415.4055997721025,,,,,,
8672461,,,,,,,7140.909977454337,7140.909977454337,7140.909977454337,,,,,,
8675226,,,,,,,,,,,,,7629.852831699072,7629.852831699072,7629.852831699072
8676902,,,,,,,,,,,,,7666.622834381307,7666.622834381307,7666.622834381307
8677376,,,,,,,,,,7203.673110501042,7203.673110501042,7203.673110501042,,,
8677760,,,,,,,,,,7245.419187402027,7245.419187402027,7245.419187402027,,,
8678541,,,,,,,6939.437236959263,6939.437236959263,6939.437236959263,,,,,,
8681050,,,,,,,,,,,,,7633.238489641498,7633.238489641498,7633.238489641498
8682573,,,,,,,,,,,,,7694.374214979983,7694.374214979983,7694.374214979983
8683597,,,,,,,,,,7360.677420787218,7360.677420787218,7360.677420787218,,,
8684365,,,,,,,,,,7106.1949820632035,7106.1949820632035,7106.1949820632035,,,
8686349,,,,,,,,,,,,,7699.755023807938,7699.755023807938,7699.755023807938
8686950,,,,,,,,,,7342.736940552673,7342.736940552673,7342.736940552673,,,
8687027,,,,,,,,,,,,,7735.929794797408,7735.929794797408,7735.929794797408
8687923,,,,,,,6895.586516229643,6895.586516229643,6895.586516229643,,,,,,
8688179,,,,,,,,,,7591.817944693129,7591.817944693129,7591.817944693129,,,
8688435,,,,,,,7293.809138781614,7293.809138781614,7293.809138781614,,,,,,
8688947,,,,,,,3844.853067245099,3844.853067245099,3844.853067245099,,,,,,
8689101,,,,,,,,,,,,,7724.885765239834,7724.885765239834,7724.885765239834
8689728,,,,,,,1057.3007874533191,1057.3007874533191,1057.3007874533191,,,,,,
8691661,,,,,,,,,,7336.3520401355545,7336.3520401355545,7336.3520401355545,,,
8692058,,,,,,,4468.405734224039,4468.405734224039,4468.405734224039,,,,,,
8692851,,,,,,,7022.058549406274,7022.058549406274,7022.058549406274,,,,,,
8693824,,,,,,,,,,,,,7700.772399744759,7700.772399744759,7700.772399744759
8693850,,,,,,,,,,,,,7799.180097739494,7799.180097739494,7799.180097739494
8694362,,,,,,,,,,7308.80605745298,7308.80605745298,7308.80605745298,,,
8694630,,,,,,,,,,7427.881235916465,7427.881235916465,7427.881235916465,,,
8694899,,,,,,,,,,7497.4471370362,7497.4471370362,7497.4471370362,,,
8696128,,,,,,,6956.965674874685,6956.965674874685,6956.965674874685,,,,,,
8696192,,,,,,,,,,,,,7730.182454900671,7730.182454900671,7730.182454900671
8697101,,,,,,,,,,,,,7724.3172036766555,7724.3172036766555,7724.3172036766555
8698061,,,,,,,7167.17753839014,7167.17753839014,7167.17753839014,,,,,,
8698829,,,,,,,,,,,,,7657.271759822375,7657.271759822375,7657.271759822375
8703565,,,,,,,,,,7323.42066875461,7323.42066875461,7323.42066875461,,,
8705485,,,,,,,,,,7210.943601124345,7210.943601124345,7210.943601124345,,,
8705997,,,,,,,,,,7433.826396775331,7433.826396775331,7433.826396775331,,,
8706394,,,,,,,,,,,,,7683.044153363816,7683.044153363816,7683.044153363816
8706880,,,,,,,,,,,,,7670.970406046051,7670.970406046051,7670.970406046051
8706944,,,,,,,7073.136404822036,7073.136404822036,7073.136404822036,,,,,,
8708493,,,,,,,7359.482579379272,7359.482579379272,7359.482579379272,,,,,,
8709274,,,,,,,,,,7455.1847109677565,7455.1847109677565,7455.1847109677565,,,
8710720,,,,,,,,,,7257.120240993741,7257.120240993741,7257.120240993741,,,
8711834,,,,,,,3487.3404389884763,3487.3404389884763,3487.3404389884763,,,,,,
8714650,,,,,,,7138.082609639461,7138.082609639461,7138.082609639461,,,,,,
8715302,,,,,,,,,,,,,7788.145581071696,7788.145581071696,7788.145581071696
8715354,,,,,,,,,,,,,7857.204157972682,7857.204157972682,7857.204157972682
8715750,,,,,,,,,,,,,7740.082070811167,7740.082070811167,7740.082070811167
8715917,,,,,,,7109.765159430902,7109.765159430902,7109.765159430902,,,,,,
8715968,,,,,,,,,,6976.126958988137,6976.126958988137,6976.126958988137,,,
8716314,,,,,,,,,,,,,912.4222149662706,912.4222149662706,912.4222149662706
8716736,,,,,,,7275.0512416963575,7275.0512416963575,7275.0512416963575,,,,,,
8718669,,,,,,,,,,,,,7745.044388909842,7745.044388909842,7745.044388909842
8719462,,,,,,,,,,7461.476500967077,7461.476500967077,7461.476500967077,,,
8720179,,,,,,,7237.033124743062,7237.033124743062,7237.033124743062,,,,,,
8720538,,,,,,,,,,7515.358303206547,7515.358303206547,7515.358303206547,,,
8721754,,,,,,,,,,,,,7560.508676982533,7560.508676982533,7560.508676982533
8722010,,,,,,,,,,2252.093132789768,2252.093132789768,2252.093132789768,,,
8722778,,,,,,,,,,,,,7747.607276097003,7747.607276097003,7747.607276097003
8723443,,,,,,,,,,7686.974935029238,7686.974935029238,7686.974935029238,,,
8723891,,,,,,,7270.1819494302235,7270.1819494302235,7270.1819494302235,,,,,,
8724058,,,,,,,7413.7981435187085,7413.7981435187085,7413.7981435187085,,,,,,
8725990,,,,,,,,,,4131.754181357193,4131.754181357193,4131.754181357193,,,
8726195,,,,,,,,,,5640.366469195678,5640.366469195678,5640.366469195678,,,
8726426,,,,,,,,,,,,,7460.708737502913,7460.708737502913,7460.708737502913
8726758,,,,,,,7208.121806591399,7208.121806591399,7208.121806591399,,,,,,
8726874,,,,,,,7200.244836617384,7200.244836617384,7200.244836617384,,,,,,
8727334,,,,,,,,,,,,,7616.704780705869,7616.704780705869,7616.704780705869
8728538,,,,,,,,,,,,,7682.372244325604,7682.372244325604,7682.372244325604
8729114,,,,,,,,,,,,,7671.47037200784,7671.47037200784,7671.47037200784
8729370,,,,,,,7248.8180114088245,7248.8180114088245,7248.8180114088245,,,,,,
8729920,,,,,,,,,,7352.648560966059,7352.648560966059,7352.648560966059,,,
8730547,,,,,,,,,,7372.259872242044,7372.259872242044,7372.259872242044,,,
8730560,,,,,,,,,,7341.228605393029,7341.228605393029,7341.228605393029,,,
8730906,,,,,,,,,,6893.301342450264,6893.301342450264,6893.301342450264,,,
8731789,,,,,,,,,,,,,7693.20659903875,7693.20659903875,7693.20659903875
8732723,,,,,,,7065.502968908485,7065.502968908485,7065.502968908485,,,,,,
8732992,,,,,,,,,,3010.68019815322,3010.68019815322,3010.68019815322,,,
8734029,,,,,,,7134.497075835455,7134.497075835455,7134.497075835455,,,,,,
8734323,,,,,,,,,,7215.943348048941,7215.943348048941,7215.943348048941,,,
8735629,,,,,,,7031.4574913561755,7031.4574913561755,7031.4574913561755,,,,,,
8736397,,,,,,,,,,7204.06245497591,7204.06245497591,7204.06245497591,,,
8736742,,,,,,,,,,,,,7473.665465470645,7473.665465470645,7473.665465470645
8737152,,,,,,,,,,7115.76017518413,7115.76017518413,7115.76017518413,,,
8739290,,,,,,,6924.691310678865,6924.691310678865,6924.691310678865,,,,,,
8739571,,,,,,,,,,6763.847055548601,6763.847055548601,6763.847055548601,,,
8740480,,,,,,,,,,,,,7652.281609012086,7652.281609012086,7652.281609012086
8741197,,,,,,,,,,,,,7483.456396850571,7483.456396850571,7483.456396850571
8741235,,,,,,,,,,,,,7648.073079220306,7648.073079220306,7648.073079220306
8743373,,,,,,,,,,7305.805484246292,7305.805484246292,7305.805484246292,,,
8744269,,,,,,,,,,,,,7722.4153306785265,7722.4153306785265,7722.4153306785265
8744986,,,,,,,,,,,,,7644.767364610761,7644.767364610761,7644.767364610761
8744998,,,,,,,,,,,,,7743.136976667996,7743.136976667996,7743.136976667996
8746355,,,,,,,,,,,,,7514.509030131481,7514.509030131481,7514.509030131481
8746957,,,,,,,6924.899150001216,6924.899150001216,6924.899150001216,,,,,,
8747123,,,,,,,4842.508019870952,4842.508019870952,4842.508019870952,,,,,,
8747226,,,,,,,,,,,,,7550.387397553187,7550.387397553187,7550.387397553187
8747264,,,,,,,,,,7311.507497891672,7311.507497891672,7311.507497891672,,,
8747917,,,,,,,6940.985020105157,6940.985020105157,6940.985020105157,,,,,,
8748429,,,,,,,,,,6816.305804037393,6816.305804037393,6816.305804037393,,,
8748506,,,,,,,7113.0235606258775,7113.0235606258775,7113.0235606258775,7411.2276621883775,7411.2276621883775,7411.2276621883775,,,
8748634,,,,,,,6825.595321120612,6825.595321120612,6825.595321120612,,,,,,
8748723,,,,,,,7356.694425365347,7356.694425365347,7356.694425365347,,,,,,
8748813,,,,,,,,,,6835.143627266332,6835.143627266332,6835.143627266332,,,
8749094,,,,,,,6823.909235417318,6823.909235417318,6823.909235417318,,,,,,
8749491,,,,,,,,,,,,,4834.688027162053,4834.688027162053,4834.688027162053
8750554,,,,,,,,,,,,,7535.611350156788,7535.611350156788,7535.611350156788
8751373,,,,,,,,,,7117.261235651523,7117.261235651523,7117.261235651523,,,
8751731,,,,,,,,,,,,,7593.831531302509,7593.831531302509,7593.831531302509
8753472,,,,,,,,,,4239.362032031619,4239.362032031619,4239.362032031619,,,
8753638,,,,,,,,,,,,,7557.8910679169785,7557.8910679169785,7557.8910679169785
8754048,,,,,,,,,,7286.575133099213,7286.575133099213,7286.575133099213,,,
8754906,,,,,,,7220.693280312698,7220.693280312698,7220.693280312698,,,,,,
8756429,,,,,,,,,,,,,7687.938380651183,7687.938380651183,7687.938380651183
8758515,,,,,,,2152.731454622481,2152.731454622481,2152.731454622481,,,,,,
8761139,,,,,,,,,,7327.866569609404,7327.866569609404,7327.866569609404,,,
8761741,,,,,,,6696.283544947889,6696.283544947889,6696.283544947889,,,,,,
8762150,,,,,,,,,,7400.118000755124,7400.118000755124,7400.118000755124,,,
8762406,,,,,,,,,,7425.078921406109,7425.078921406109,7425.078921406109,,,
8763187,,,,,,,4791.900193619595,4791.900193619595,4791.900193619595,,,,,,
8764173,,,,,,,6886.6819150518295,6886.6819150518295,6886.6819150518295,,,,,,
8767501,,,,,,,,,,,,,7601.393323984064,7601.393323984064,7601.393323984064
8768013,,,,,,,,,,7387.661373541299,7387.661373541299,7387.661373541299,,,
8769485,,,,,,,,,,7266.563700442284,7266.563700442284,7266.563700442284,,,
8769510,,,,,,,,,,7131.63399609327,7131.63399609327,7131.63399609327,,,
8771251,,,,,,,7082.444526119255,7082.444526119255,7082.444526119255,,,,,,
8771277,,,,,,,4371.720144035865,4371.720144035865,4371.720144035865,,,,,,
8771789,,,,,,,2483.376255116538,2483.376255116538,2483.376255116538,,,,,,
8773158,,,,,,,2132.2690605331477,2132.2690605331477,2132.2690605331477,,,,,,
8773312,,,,,,,,,,4810.460572004446,4810.460572004446,4810.460572004446,,,
8773414,,,,,,,2026.7908774210555,2026.7908774210555,2026.7908774210555,,,,,,
8773901,,,,,,,,,,,,,7577.840909400165,7577.840909400165,7577.840909400165
8777203,,,,,,,3423.7300527074003,3423.7300527074003,3423.7300527074003,1068.4610707738068,1068.4610707738068,1068.4610707738068,,,
8778202,,,,,,,7157.743707733385,7157.743707733385,7157.743707733385,,,,,,
8778893,,,,,,,7240.813026821871,7240.813026821871,7240.813026821871,,,,,,
8779328,,,,,,,,,,,,,7540.411154504106,7540.411154504106,7540.411154504106
8779456,,,,,,,,,,6537.737309530091,6537.737309530091,6537.737309530091,,,
8780454,,,,,,,,,,,,,7586.598620806076,7586.598620806076,7586.598620806076
8781056,,,,,,,,,,,,,7600.099092238312,7600.099092238312,7600.099092238312
8781158,,,,,,,,,,7610.112258983047,7610.112258983047,7610.112258983047,,,
8781350,,,,,,,,,,7308.0287460402815,7308.0287460402815,7308.0287460402815,,,
8782234,,,,,,,,,,,,,7653.488201847516,7653.488201847516,7653.488201847516
8782771,,,,,,,,,,7405.089259217251,7405.089259217251,7405.089259217251,,,
8783232,,,,,,,,,,7453.691781430737,7453.691781430737,7453.691781430737,,,
8784294,,,,,,,6798.364127862972,6798.364127862972,6798.364127862972,,,,,,
8784704,,,,,,,6687.709325857707,6687.709325857707,6687.709325857707,,,,,,
8785139,,,,,,,6503.400226977442,6503.400226977442,6503.400226977442,,,,,,
8785626,,,,,,,,,,,,,7543.404604659677,7543.404604659677,7543.404604659677
8786240,,,,,,,,,,7393.478318279413,7393.478318279413,7393.478318279413,,,
8786394,,,,,,,5131.398711586648,5131.398711586648,5131.398711586648,,,,,,
8786675,,,,,,,,,,,,,7581.4655892688825,7581.4655892688825,7581.4655892688825
8789594,,,,,,,,,,,,,7660.025631013617,7660.025631013617,7660.025631013617
8789632,,,,,,,,,,7482.543192289602,7482.543192289602,7482.543192289602,,,
8790566,,,,,,,,,,,,,7657.578331690588,7657.578331690588,7657.578331690588
8791270,,,,,,,7150.014349997823,7150.014349997823,7150.014349997823,,,,,,
8792141,,,,,,,,,,,,,7690.876149555058,7690.876149555058,7690.876149555058
8792154,,,,,,,,,,,,,7666.150546768543,7666.150546768543,7666.150546768543
8792845,,,,,,,,,,6386.873186169528,6386.873186169528,6386.873186169528,,,
8794253,,,,,,,,,,,,,7719.964966195514,7719.964966195514,7719.964966195514
8794611,,,,,,,6906.2252032527485,6906.2252032527485,6906.2252032527485,,,,,,
8794688,,,,,,,,,,,,,7775.7266512474835,7775.7266512474835,7775.7266512474835
8795456,,,,,,,5587.316478148468,5587.316478148468,5587.316478148468,6116.915110960968,6116.915110960968,6116.915110960968,,,
8795917,,,,,,,6144.011285518203,6144.011285518203,6144.011285518203,,,,,,
8795994,,,,,,,,,,,,,7719.043006950439,7719.043006950439,7719.043006950439
8797632,,,,,,,,,,3629.671896351424,3629.671896351424,3629.671896351424,,,
8797683,,,,,,,,,,7487.011234971159,7487.011234971159,7487.011234971159,,,
8797901,,,,,,,,,,,,,7673.404772809644,7673.404772809644,7673.404772809644
8798042,,,,,,,6591.046357523129,6591.046357523129,6591.046357523129,,,,,,
8798566,,,,,,,5607.270461767865,5607.270461767865,5607.270461767865,,,,,,
8799514,,,,,,,,,,,,,7445.6283550750995,7445.6283550750995,7445.6283550750995
8800128,,,,,,,,,,6165.967205413584,6165.967205413584,6165.967205413584,,,
8801856,,,,,,,6910.195215908319,6910.195215908319,6910.195215908319,,,,,,
8802227,,,,,,,,,,,,,7742.041390465554,7742.041390465554,7742.041390465554
8802931,,,,,,,,,,,,,7651.08190096029,7651.08190096029,7651.08190096029
8803162,,,,,,,,,,5584.914891923775,5584.914891923775,5584.914891923775,,,
8803507,,,,,,,,,,3950.45296101226,3950.45296101226,3950.45296101226,,,
8804442,,,,,,,7021.702455881995,7021.702455881995,7021.702455881995,,,,,,
8805005,,,,,,,7070.522751532981,7070.522751532981,7070.522751532981,,,,,,
8808397,,,,,,,7221.864531558966,7221.864531558966,7221.864531558966,,,,,,
8808858,,,,,,,6956.7683233037005,6956.7683233037005,6956.7683233037005,,,,,,
8809357,,,,,,,1333.484004696873,1333.484004696873,1333.484004696873,,,,,,
8809958,,,,,,,,,,7276.18088726192,7276.18088726192,7276.18088726192,,,
8811686,,,,,,,,,,7357.702843069155,7357.702843069155,7357.702843069155,,,
8813005,,,,,,,,,,2631.663397509203,2631.663397509203,2631.663397509203,,,
8813965,,,,,,,,,,,,,7716.661793746126,7716.661793746126,7716.661793746126
8814170,,,,,,,,,,7351.755038615861,7351.755038615861,7351.755038615861,,,
8814592,,,,,,,,,,5603.581681923096,5603.581681923096,5603.581681923096,,,
8815386,,,,,,,,,,,,,7712.109497105332,7712.109497105332,7712.109497105332
8815898,,,,,,,7339.185163850067,7339.185163850067,7339.185163850067,,,,,,
8816576,,,,,,,,,,,,,7735.8296782510515,7735.8296782510515,7735.8296782510515
8821082,,,,,,,,,,7039.534739527036,7039.534739527036,7039.534739527036,,,
8821094,,,,,,,,,,7287.563042990521,7287.563042990521,7287.563042990521,,,
8821197,,,,,,,7190.663123797756,7190.663123797756,7190.663123797756,,,,,,
8823130,,,,,,,,,,,,,7622.897970229992,7622.897970229992,7622.897970229992
8823181,,,,,,,,,,,,,7575.882328380977,7575.882328380977,7575.882328380977
8823245,,,,,,,7148.682116219462,7148.682116219462,7148.682116219462,,,,,,
8824141,,,,,,,,,,,,,7614.312958745447,7614.312958745447,7614.312958745447
8824691,,,,,,,,,,4007.603469240182,4007.603469240182,4007.603469240182,,,
8825382,,,,,,,7132.869565672418,7132.869565672418,7132.869565672418,,,,,,
8825536,,,,,,,,,,,,,7757.2928886671525,7757.2928886671525,7757.2928886671525
8827853,,,,,,,,,,7584.502832755637,7584.502832755637,7584.502832755637,,,
8828582,,,,,,,7191.304573719122,7191.304573719122,7191.304573719122,,,,,,
8828634,,,,,,,,,,7543.839224838857,7543.839224838857,7543.839224838857,,,
