global_step,scarlet-sweep-12 - _step,scarlet-sweep-12 - _step__MIN,scarlet-sweep-12 - _step__MAX,scarlet-sweep-12 - rewards/step,scarlet-sweep-12 - rewards/step__MIN,scarlet-sweep-12 - rewards/step__MAX,rose-sweep-11 - _step,rose-sweep-11 - _step__MIN,rose-sweep-11 - _step__MAX,rose-sweep-11 - rewards/step,rose-sweep-11 - rewards/step__MIN,rose-sweep-11 - rewards/step__MAX,silver-sweep-10 - _step,silver-sweep-10 - _step__MIN,silver-sweep-10 - _step__MAX,silver-sweep-10 - rewards/step,silver-sweep-10 - rewards/step__MIN,silver-sweep-10 - rewards/step__MAX,polished-sweep-12 - _step,polished-sweep-12 - _step__MIN,polished-sweep-12 - _step__MAX,polished-sweep-12 - rewards/step,polished-sweep-12 - rewards/step__MIN,polished-sweep-12 - rewards/step__MAX,visionary-sweep-11 - _step,visionary-sweep-11 - _step__MIN,visionary-sweep-11 - _step__MAX,visionary-sweep-11 - rewards/step,visionary-sweep-11 - rewards/step__MIN,visionary-sweep-11 - rewards/step__MAX
4833280.0,471.0,471.0,471.0,1671.6458740234375,1671.6458740234375,1671.6458740234375,471,471,471,1071.56689453125,1071.56689453125,1071.56689453125,471,471,471,782.9677124023438,782.9677124023438,782.9677124023438,471.0,471.0,471.0,1500.7762451171875,1500.7762451171875,1500.7762451171875,471,471,471,1290.2430419921875,1290.2430419921875,1290.2430419921875
4853760.0,473.0,473.0,473.0,1671.5440673828125,1671.5440673828125,1671.5440673828125,473,473,473,1081.1058349609375,1081.1058349609375,1081.1058349609375,473,473,473,810.6541748046875,810.6541748046875,810.6541748046875,473.0,473.0,473.0,1495.783203125,1495.783203125,1495.783203125,473,473,473,1291.2591552734375,1291.2591552734375,1291.2591552734375
4874240.0,475.0,475.0,475.0,1680.582763671875,1680.582763671875,1680.582763671875,475,475,475,1098.4674072265625,1098.4674072265625,1098.4674072265625,475,475,475,856.7738647460938,856.7738647460938,856.7738647460938,475.0,475.0,475.0,1481.46484375,1481.46484375,1481.46484375,475,475,475,1292.9154052734375,1292.9154052734375,1292.9154052734375
4894720.0,477.0,477.0,477.0,1684.762939453125,1684.762939453125,1684.762939453125,477,477,477,1131.2008056640625,1131.2008056640625,1131.2008056640625,477,477,477,879.0950317382812,879.0950317382812,879.0950317382812,477.0,477.0,477.0,1474.048095703125,1474.048095703125,1474.048095703125,477,477,477,1285.5074462890625,1285.5074462890625,1285.5074462890625
4915200.0,479.0,479.0,479.0,1690.861328125,1690.861328125,1690.861328125,479,479,479,1172.5809326171875,1172.5809326171875,1172.5809326171875,479,479,479,899.5587158203125,899.5587158203125,899.5587158203125,479.0,479.0,479.0,1475.258544921875,1475.258544921875,1475.258544921875,479,479,479,1287.8104248046875,1287.8104248046875,1287.8104248046875
4935680.0,481.0,481.0,481.0,1674.220703125,1674.220703125,1674.220703125,481,481,481,1192.6968994140625,1192.6968994140625,1192.6968994140625,481,481,481,942.5982055664062,942.5982055664062,942.5982055664062,481.0,481.0,481.0,1478.4700927734375,1478.4700927734375,1478.4700927734375,481,481,481,1289.4300537109375,1289.4300537109375,1289.4300537109375
4956160.0,483.0,483.0,483.0,1665.021240234375,1665.021240234375,1665.021240234375,483,483,483,1200.3240966796875,1200.3240966796875,1200.3240966796875,483,483,483,978.5199584960938,978.5199584960938,978.5199584960938,483.0,483.0,483.0,1473.5054931640625,1473.5054931640625,1473.5054931640625,483,483,483,1290.500244140625,1290.500244140625,1290.500244140625
4976640.0,485.0,485.0,485.0,1668.875244140625,1668.875244140625,1668.875244140625,485,485,485,1208.81689453125,1208.81689453125,1208.81689453125,485,485,485,995.6309814453125,995.6309814453125,995.6309814453125,485.0,485.0,485.0,1477.2623291015625,1477.2623291015625,1477.2623291015625,485,485,485,1277.113525390625,1277.113525390625,1277.113525390625
4997120.0,487.0,487.0,487.0,1673.707275390625,1673.707275390625,1673.707275390625,487,487,487,1205.26025390625,1205.26025390625,1205.26025390625,487,487,487,1011.4371948242188,1011.4371948242188,1011.4371948242188,487.0,487.0,487.0,1479.285400390625,1479.285400390625,1479.285400390625,487,487,487,1280.334716796875,1280.334716796875,1280.334716796875
5017600.0,489.0,489.0,489.0,1663.9921875,1663.9921875,1663.9921875,489,489,489,1206.9429931640625,1206.9429931640625,1206.9429931640625,489,489,489,997.7448120117188,997.7448120117188,997.7448120117188,489.0,489.0,489.0,1481.1202392578125,1481.1202392578125,1481.1202392578125,489,489,489,1286.836669921875,1286.836669921875,1286.836669921875
5038080.0,491.0,491.0,491.0,1585.956787109375,1585.956787109375,1585.956787109375,491,491,491,1210.59619140625,1210.59619140625,1210.59619140625,491,491,491,1013.6630859375,1013.6630859375,1013.6630859375,491.0,491.0,491.0,1474.288818359375,1474.288818359375,1474.288818359375,491,491,491,1291.2203369140625,1291.2203369140625,1291.2203369140625
5058560.0,493.0,493.0,493.0,1576.2418212890625,1576.2418212890625,1576.2418212890625,493,493,493,1215.11376953125,1215.11376953125,1215.11376953125,493,493,493,1015.7911376953125,1015.7911376953125,1015.7911376953125,493.0,493.0,493.0,1474.8951416015625,1474.8951416015625,1474.8951416015625,493,493,493,1296.030029296875,1296.030029296875,1296.030029296875
5079040.0,495.0,495.0,495.0,1555.923095703125,1555.923095703125,1555.923095703125,495,495,495,1174.23046875,1174.23046875,1174.23046875,495,495,495,1003.82177734375,1003.82177734375,1003.82177734375,495.0,495.0,495.0,1472.7877197265625,1472.7877197265625,1472.7877197265625,495,495,495,1298.704345703125,1298.704345703125,1298.704345703125
5099520.0,497.0,497.0,497.0,1564.95703125,1564.95703125,1564.95703125,497,497,497,1174.8204345703125,1174.8204345703125,1174.8204345703125,497,497,497,1025.3826904296875,1025.3826904296875,1025.3826904296875,497.0,497.0,497.0,1478.35498046875,1478.35498046875,1478.35498046875,497,497,497,1301.83447265625,1301.83447265625,1301.83447265625
5120000.0,499.0,499.0,499.0,1567.8424072265625,1567.8424072265625,1567.8424072265625,499,499,499,1171.817626953125,1171.817626953125,1171.817626953125,499,499,499,1046.098388671875,1046.098388671875,1046.098388671875,499.0,499.0,499.0,1485.578857421875,1485.578857421875,1485.578857421875,499,499,499,1302.79541015625,1302.79541015625,1302.79541015625
5140480.0,501.0,501.0,501.0,1564.020751953125,1564.020751953125,1564.020751953125,501,501,501,1174.5220947265625,1174.5220947265625,1174.5220947265625,501,501,501,1034.947998046875,1034.947998046875,1034.947998046875,501.0,501.0,501.0,1491.6263427734375,1491.6263427734375,1491.6263427734375,501,501,501,1303.2396240234375,1303.2396240234375,1303.2396240234375
5160960.0,503.0,503.0,503.0,1572.900634765625,1572.900634765625,1572.900634765625,503,503,503,1187.2386474609375,1187.2386474609375,1187.2386474609375,503,503,503,1039.0074462890625,1039.0074462890625,1039.0074462890625,503.0,503.0,503.0,1493.547607421875,1493.547607421875,1493.547607421875,503,503,503,1303.609130859375,1303.609130859375,1303.609130859375
5181440.0,505.0,505.0,505.0,1575.46826171875,1575.46826171875,1575.46826171875,505,505,505,1192.57958984375,1192.57958984375,1192.57958984375,505,505,505,1038.9642333984375,1038.9642333984375,1038.9642333984375,505.0,505.0,505.0,1498.00390625,1498.00390625,1498.00390625,505,505,505,1304.6982421875,1304.6982421875,1304.6982421875
5201920.0,507.0,507.0,507.0,1578.896484375,1578.896484375,1578.896484375,507,507,507,1205.99609375,1205.99609375,1205.99609375,507,507,507,1024.787109375,1024.787109375,1024.787109375,507.0,507.0,507.0,1504.559814453125,1504.559814453125,1504.559814453125,507,507,507,1304.22607421875,1304.22607421875,1304.22607421875
5222400.0,509.0,509.0,509.0,1549.87744140625,1549.87744140625,1549.87744140625,509,509,509,1215.5069580078125,1215.5069580078125,1215.5069580078125,509,509,509,1023.4682006835938,1023.4682006835938,1023.4682006835938,509.0,509.0,509.0,1509.0892333984375,1509.0892333984375,1509.0892333984375,509,509,509,1304.4449462890625,1304.4449462890625,1304.4449462890625
5242880.0,511.0,511.0,511.0,1550.68701171875,1550.68701171875,1550.68701171875,511,511,511,1226.851318359375,1226.851318359375,1226.851318359375,511,511,511,1026.3369140625,1026.3369140625,1026.3369140625,511.0,511.0,511.0,1512.637939453125,1512.637939453125,1512.637939453125,511,511,511,1304.850830078125,1304.850830078125,1304.850830078125
5263360.0,513.0,513.0,513.0,1542.8035888671875,1542.8035888671875,1542.8035888671875,513,513,513,1225.9722900390625,1225.9722900390625,1225.9722900390625,513,513,513,1019.8307495117188,1019.8307495117188,1019.8307495117188,513.0,513.0,513.0,1521.0950927734375,1521.0950927734375,1521.0950927734375,513,513,513,1295.982421875,1295.982421875,1295.982421875
5283840.0,515.0,515.0,515.0,1510.9368896484375,1510.9368896484375,1510.9368896484375,515,515,515,1217.7237548828125,1217.7237548828125,1217.7237548828125,515,515,515,1015.837890625,1015.837890625,1015.837890625,515.0,515.0,515.0,1526.7545166015625,1526.7545166015625,1526.7545166015625,515,515,515,1298.30126953125,1298.30126953125,1298.30126953125
5304320.0,517.0,517.0,517.0,1528.82080078125,1528.82080078125,1528.82080078125,517,517,517,1238.439453125,1238.439453125,1238.439453125,517,517,517,1006.5806274414062,1006.5806274414062,1006.5806274414062,517.0,517.0,517.0,1530.9737548828125,1530.9737548828125,1530.9737548828125,517,517,517,1302.46533203125,1302.46533203125,1302.46533203125
5324800.0,519.0,519.0,519.0,1535.1654052734375,1535.1654052734375,1535.1654052734375,519,519,519,1247.0965576171875,1247.0965576171875,1247.0965576171875,519,519,519,1004.796142578125,1004.796142578125,1004.796142578125,519.0,519.0,519.0,1532.864990234375,1532.864990234375,1532.864990234375,519,519,519,1306.626953125,1306.626953125,1306.626953125
5345280.0,521.0,521.0,521.0,1586.7137451171875,1586.7137451171875,1586.7137451171875,521,521,521,1247.8055419921875,1247.8055419921875,1247.8055419921875,521,521,521,1009.4067993164062,1009.4067993164062,1009.4067993164062,521.0,521.0,521.0,1533.9755859375,1533.9755859375,1533.9755859375,521,521,521,1314.2249755859375,1314.2249755859375,1314.2249755859375
5365760.0,523.0,523.0,523.0,1625.1907958984375,1625.1907958984375,1625.1907958984375,523,523,523,1223.400146484375,1223.400146484375,1223.400146484375,523,523,523,986.7796020507812,986.7796020507812,986.7796020507812,523.0,523.0,523.0,1534.80029296875,1534.80029296875,1534.80029296875,523,523,523,1317.04638671875,1317.04638671875,1317.04638671875
5386240.0,525.0,525.0,525.0,1635.8662109375,1635.8662109375,1635.8662109375,525,525,525,1179.8646240234375,1179.8646240234375,1179.8646240234375,525,525,525,968.8942260742188,968.8942260742188,968.8942260742188,525.0,525.0,525.0,1521.688232421875,1521.688232421875,1521.688232421875,525,525,525,1314.7767333984375,1314.7767333984375,1314.7767333984375
5406720.0,527.0,527.0,527.0,1644.056884765625,1644.056884765625,1644.056884765625,527,527,527,1186.972900390625,1186.972900390625,1186.972900390625,527,527,527,951.8642578125,951.8642578125,951.8642578125,527.0,527.0,527.0,1524.899658203125,1524.899658203125,1524.899658203125,527,527,527,1292.68359375,1292.68359375,1292.68359375
5427200.0,529.0,529.0,529.0,1647.7506103515625,1647.7506103515625,1647.7506103515625,529,529,529,1165.8953857421875,1165.8953857421875,1165.8953857421875,529,529,529,938.2424926757812,938.2424926757812,938.2424926757812,529.0,529.0,529.0,1530.3583984375,1530.3583984375,1530.3583984375,529,529,529,1293.076904296875,1293.076904296875,1293.076904296875
5447680.0,531.0,531.0,531.0,1643.76318359375,1643.76318359375,1643.76318359375,531,531,531,1165.3369140625,1165.3369140625,1165.3369140625,531,531,531,928.8717651367188,928.8717651367188,928.8717651367188,531.0,531.0,531.0,1530.068115234375,1530.068115234375,1530.068115234375,531,531,531,1292.463134765625,1292.463134765625,1292.463134765625
5468160.0,533.0,533.0,533.0,1636.2562255859375,1636.2562255859375,1636.2562255859375,533,533,533,1167.458984375,1167.458984375,1167.458984375,533,533,533,933.851318359375,933.851318359375,933.851318359375,533.0,533.0,533.0,1535.2796630859375,1535.2796630859375,1535.2796630859375,533,533,533,1294.9503173828125,1294.9503173828125,1294.9503173828125
5488640.0,535.0,535.0,535.0,1624.809814453125,1624.809814453125,1624.809814453125,535,535,535,1163.27392578125,1163.27392578125,1163.27392578125,535,535,535,966.7899169921875,966.7899169921875,966.7899169921875,535.0,535.0,535.0,1540.1552734375,1540.1552734375,1540.1552734375,535,535,535,1298.3758544921875,1298.3758544921875,1298.3758544921875
5509120.0,537.0,537.0,537.0,1642.0401611328125,1642.0401611328125,1642.0401611328125,537,537,537,1167.251220703125,1167.251220703125,1167.251220703125,537,537,537,993.1685791015625,993.1685791015625,993.1685791015625,537.0,537.0,537.0,1543.7943115234375,1543.7943115234375,1543.7943115234375,537,537,537,1300.2540283203125,1300.2540283203125,1300.2540283203125
5529600.0,539.0,539.0,539.0,1653.8680419921875,1653.8680419921875,1653.8680419921875,539,539,539,1184.2005615234375,1184.2005615234375,1184.2005615234375,539,539,539,1008.6510620117188,1008.6510620117188,1008.6510620117188,539.0,539.0,539.0,1545.025146484375,1545.025146484375,1545.025146484375,539,539,539,1297.6190185546875,1297.6190185546875,1297.6190185546875
5550080.0,541.0,541.0,541.0,1657.4947509765625,1657.4947509765625,1657.4947509765625,541,541,541,1228.4307861328125,1228.4307861328125,1228.4307861328125,541,541,541,973.1273193359375,973.1273193359375,973.1273193359375,541.0,541.0,541.0,1545.986328125,1545.986328125,1545.986328125,541,541,541,1290.2442626953125,1290.2442626953125,1290.2442626953125
5570560.0,543.0,543.0,543.0,1670.578857421875,1670.578857421875,1670.578857421875,543,543,543,1258.307373046875,1258.307373046875,1258.307373046875,543,543,543,954.9869384765625,954.9869384765625,954.9869384765625,543.0,543.0,543.0,1546.8671875,1546.8671875,1546.8671875,543,543,543,1293.082763671875,1293.082763671875,1293.082763671875
5591040.0,545.0,545.0,545.0,1678.58642578125,1678.58642578125,1678.58642578125,545,545,545,1267.4136962890625,1267.4136962890625,1267.4136962890625,545,545,545,966.7208862304688,966.7208862304688,966.7208862304688,545.0,545.0,545.0,1537.2393798828125,1537.2393798828125,1537.2393798828125,545,545,545,1293.6806640625,1293.6806640625,1293.6806640625
5611520.0,547.0,547.0,547.0,1673.918701171875,1673.918701171875,1673.918701171875,547,547,547,1276.7257080078125,1276.7257080078125,1276.7257080078125,547,547,547,919.4881591796875,919.4881591796875,919.4881591796875,547.0,547.0,547.0,1540.476806640625,1540.476806640625,1540.476806640625,547,547,547,1288.4112548828125,1288.4112548828125,1288.4112548828125
5632000.0,549.0,549.0,549.0,1647.3818359375,1647.3818359375,1647.3818359375,549,549,549,1288.1107177734375,1288.1107177734375,1288.1107177734375,549,549,549,932.4036254882812,932.4036254882812,932.4036254882812,549.0,549.0,549.0,1542.7685546875,1542.7685546875,1542.7685546875,549,549,549,1284.0892333984375,1284.0892333984375,1284.0892333984375
5652480.0,551.0,551.0,551.0,1661.239013671875,1661.239013671875,1661.239013671875,551,551,551,1284.11328125,1284.11328125,1284.11328125,551,551,551,968.9630126953125,968.9630126953125,968.9630126953125,551.0,551.0,551.0,1545.7003173828125,1545.7003173828125,1545.7003173828125,551,551,551,1284.3311767578125,1284.3311767578125,1284.3311767578125
5672960.0,553.0,553.0,553.0,1680.7235107421875,1680.7235107421875,1680.7235107421875,553,553,553,1299.119140625,1299.119140625,1299.119140625,553,553,553,984.5657348632812,984.5657348632812,984.5657348632812,553.0,553.0,553.0,1539.8819580078125,1539.8819580078125,1539.8819580078125,553,553,553,1289.0687255859375,1289.0687255859375,1289.0687255859375
5693440.0,555.0,555.0,555.0,1690.49169921875,1690.49169921875,1690.49169921875,555,555,555,1278.380126953125,1278.380126953125,1278.380126953125,555,555,555,989.40966796875,989.40966796875,989.40966796875,555.0,555.0,555.0,1545.879150390625,1545.879150390625,1545.879150390625,555,555,555,1294.6142578125,1294.6142578125,1294.6142578125
5713920.0,557.0,557.0,557.0,1692.78515625,1692.78515625,1692.78515625,557,557,557,1304.1636962890625,1304.1636962890625,1304.1636962890625,557,557,557,978.8662109375,978.8662109375,978.8662109375,557.0,557.0,557.0,1550.29638671875,1550.29638671875,1550.29638671875,557,557,557,1291.19677734375,1291.19677734375,1291.19677734375
5734400.0,559.0,559.0,559.0,1699.9930419921875,1699.9930419921875,1699.9930419921875,559,559,559,1314.0989990234375,1314.0989990234375,1314.0989990234375,559,559,559,985.994140625,985.994140625,985.994140625,559.0,559.0,559.0,1552.4949951171875,1552.4949951171875,1552.4949951171875,559,559,559,1294.00634765625,1294.00634765625,1294.00634765625
5754880.0,561.0,561.0,561.0,1709.5557861328125,1709.5557861328125,1709.5557861328125,561,561,561,1317.891357421875,1317.891357421875,1317.891357421875,561,561,561,967.9986572265625,967.9986572265625,967.9986572265625,561.0,561.0,561.0,1555.4820556640625,1555.4820556640625,1555.4820556640625,561,561,561,1295.45751953125,1295.45751953125,1295.45751953125
5775360.0,563.0,563.0,563.0,1716.59619140625,1716.59619140625,1716.59619140625,563,563,563,1323.2921142578125,1323.2921142578125,1323.2921142578125,563,563,563,951.7120971679688,951.7120971679688,951.7120971679688,563.0,563.0,563.0,1555.8917236328125,1555.8917236328125,1555.8917236328125,563,563,563,1290.6485595703125,1290.6485595703125,1290.6485595703125
5795840.0,565.0,565.0,565.0,1722.008056640625,1722.008056640625,1722.008056640625,565,565,565,1326.656494140625,1326.656494140625,1326.656494140625,565,565,565,946.1293334960938,946.1293334960938,946.1293334960938,565.0,565.0,565.0,1558.109375,1558.109375,1558.109375,565,565,565,1290.7960205078125,1290.7960205078125,1290.7960205078125
5816320.0,567.0,567.0,567.0,1725.56982421875,1725.56982421875,1725.56982421875,567,567,567,1319.6759033203125,1319.6759033203125,1319.6759033203125,567,567,567,929.4202880859375,929.4202880859375,929.4202880859375,567.0,567.0,567.0,1559.882568359375,1559.882568359375,1559.882568359375,567,567,567,1292.073974609375,1292.073974609375,1292.073974609375
5836800.0,569.0,569.0,569.0,1726.2506103515625,1726.2506103515625,1726.2506103515625,569,569,569,1300.472412109375,1300.472412109375,1300.472412109375,569,569,569,895.5675048828125,895.5675048828125,895.5675048828125,569.0,569.0,569.0,1549.7354736328125,1549.7354736328125,1549.7354736328125,569,569,569,1292.073974609375,1292.073974609375,1292.073974609375
5857280.0,571.0,571.0,571.0,1726.3760986328125,1726.3760986328125,1726.3760986328125,571,571,571,1293.7391357421875,1293.7391357421875,1293.7391357421875,571,571,571,795.9940185546875,795.9940185546875,795.9940185546875,571.0,571.0,571.0,1552.11962890625,1552.11962890625,1552.11962890625,571,571,571,1292.073974609375,1292.073974609375,1292.073974609375
5877760.0,573.0,573.0,573.0,1729.533447265625,1729.533447265625,1729.533447265625,573,573,573,1300.335205078125,1300.335205078125,1300.335205078125,573,573,573,716.648193359375,716.648193359375,716.648193359375,573.0,573.0,573.0,1557.1929931640625,1557.1929931640625,1557.1929931640625,573,573,573,1292.6414794921875,1292.6414794921875,1292.6414794921875
5898240.0,575.0,575.0,575.0,1738.9095458984375,1738.9095458984375,1738.9095458984375,575,575,575,1315.179931640625,1315.179931640625,1315.179931640625,575,575,575,681.26953125,681.26953125,681.26953125,575.0,575.0,575.0,1564.4224853515625,1564.4224853515625,1564.4224853515625,575,575,575,1282.6705322265625,1282.6705322265625,1282.6705322265625
5918720.0,577.0,577.0,577.0,1702.2447509765625,1702.2447509765625,1702.2447509765625,577,577,577,1318.000732421875,1318.000732421875,1318.000732421875,577,577,577,640.088623046875,640.088623046875,640.088623046875,577.0,577.0,577.0,1568.598876953125,1568.598876953125,1568.598876953125,577,577,577,1284.749267578125,1284.749267578125,1284.749267578125
5939200.0,579.0,579.0,579.0,1659.993408203125,1659.993408203125,1659.993408203125,579,579,579,1334.9447021484375,1334.9447021484375,1334.9447021484375,579,579,579,629.1638793945312,629.1638793945312,629.1638793945312,579.0,579.0,579.0,1572.792724609375,1572.792724609375,1572.792724609375,579,579,579,1286.177734375,1286.177734375,1286.177734375
5959680.0,581.0,581.0,581.0,1665.9271240234375,1665.9271240234375,1665.9271240234375,581,581,581,1304.6785888671875,1304.6785888671875,1304.6785888671875,581,581,581,607.9021606445312,607.9021606445312,607.9021606445312,581.0,581.0,581.0,1574.2550048828125,1574.2550048828125,1574.2550048828125,581,581,581,1257.086181640625,1257.086181640625,1257.086181640625
5980160.0,583.0,583.0,583.0,1688.200439453125,1688.200439453125,1688.200439453125,583,583,583,1290.00048828125,1290.00048828125,1290.00048828125,583,583,583,618.8624267578125,618.8624267578125,618.8624267578125,583.0,583.0,583.0,1560.3359375,1560.3359375,1560.3359375,583,583,583,1263.703369140625,1263.703369140625,1263.703369140625
6000640.0,585.0,585.0,585.0,1704.832275390625,1704.832275390625,1704.832275390625,585,585,585,1308.59375,1308.59375,1308.59375,585,585,585,630.1773681640625,630.1773681640625,630.1773681640625,585.0,585.0,585.0,1562.2318115234375,1562.2318115234375,1562.2318115234375,585,585,585,1273.623291015625,1273.623291015625,1273.623291015625
6021120.0,587.0,587.0,587.0,1694.24560546875,1694.24560546875,1694.24560546875,587,587,587,1326.2628173828125,1326.2628173828125,1326.2628173828125,587,587,587,631.760498046875,631.760498046875,631.760498046875,587.0,587.0,587.0,1563.10400390625,1563.10400390625,1563.10400390625,587,587,587,1276.8299560546875,1276.8299560546875,1276.8299560546875
6041600.0,589.0,589.0,589.0,1699.2198486328125,1699.2198486328125,1699.2198486328125,589,589,589,1341.1495361328125,1341.1495361328125,1341.1495361328125,589,589,589,642.2461547851562,642.2461547851562,642.2461547851562,589.0,589.0,589.0,1564.6265869140625,1564.6265869140625,1564.6265869140625,589,589,589,1269.1419677734375,1269.1419677734375,1269.1419677734375
6062080.0,591.0,591.0,591.0,1701.750244140625,1701.750244140625,1701.750244140625,591,591,591,1349.9759521484375,1349.9759521484375,1349.9759521484375,591,591,591,668.7468872070312,668.7468872070312,668.7468872070312,591.0,591.0,591.0,1567.7376708984375,1567.7376708984375,1567.7376708984375,591,591,591,1269.189453125,1269.189453125,1269.189453125
6082560.0,593.0,593.0,593.0,1708.9398193359375,1708.9398193359375,1708.9398193359375,593,593,593,1352.8974609375,1352.8974609375,1352.8974609375,593,593,593,686.0565185546875,686.0565185546875,686.0565185546875,593.0,593.0,593.0,1557.8048095703125,1557.8048095703125,1557.8048095703125,593,593,593,1270.3037109375,1270.3037109375,1270.3037109375
6103040.0,595.0,595.0,595.0,1706.58642578125,1706.58642578125,1706.58642578125,595,595,595,1346.6341552734375,1346.6341552734375,1346.6341552734375,595,595,595,707.8214721679688,707.8214721679688,707.8214721679688,595.0,595.0,595.0,1553.67431640625,1553.67431640625,1553.67431640625,595,595,595,1272.9454345703125,1272.9454345703125,1272.9454345703125
6123520.0,597.0,597.0,597.0,1712.15869140625,1712.15869140625,1712.15869140625,597,597,597,1348.841064453125,1348.841064453125,1348.841064453125,597,597,597,712.88427734375,712.88427734375,712.88427734375,597.0,597.0,597.0,1558.039306640625,1558.039306640625,1558.039306640625,597,597,597,1277.7603759765625,1277.7603759765625,1277.7603759765625
6144000.0,599.0,599.0,599.0,1719.6925048828125,1719.6925048828125,1719.6925048828125,599,599,599,1347.359619140625,1347.359619140625,1347.359619140625,599,599,599,731.8460083007812,731.8460083007812,731.8460083007812,599.0,599.0,599.0,1557.2860107421875,1557.2860107421875,1557.2860107421875,599,599,599,1279.4808349609375,1279.4808349609375,1279.4808349609375
6164480.0,601.0,601.0,601.0,1728.37353515625,1728.37353515625,1728.37353515625,601,601,601,1330.1461181640625,1330.1461181640625,1330.1461181640625,601,601,601,738.0530395507812,738.0530395507812,738.0530395507812,601.0,601.0,601.0,1559.528564453125,1559.528564453125,1559.528564453125,601,601,601,1280.9188232421875,1280.9188232421875,1280.9188232421875
6184960.0,603.0,603.0,603.0,1734.9517822265625,1734.9517822265625,1734.9517822265625,603,603,603,1326.0362548828125,1326.0362548828125,1326.0362548828125,603,603,603,746.7426147460938,746.7426147460938,746.7426147460938,603.0,603.0,603.0,1553.4385986328125,1553.4385986328125,1553.4385986328125,603,603,603,1286.966064453125,1286.966064453125,1286.966064453125
6205440.0,605.0,605.0,605.0,1740.930908203125,1740.930908203125,1740.930908203125,605,605,605,1334.732421875,1334.732421875,1334.732421875,605,605,605,766.4059448242188,766.4059448242188,766.4059448242188,605.0,605.0,605.0,1553.9483642578125,1553.9483642578125,1553.9483642578125,605,605,605,1289.5089111328125,1289.5089111328125,1289.5089111328125
6225920.0,607.0,607.0,607.0,1747.092041015625,1747.092041015625,1747.092041015625,607,607,607,1325.1224365234375,1325.1224365234375,1325.1224365234375,607,607,607,769.1504516601562,769.1504516601562,769.1504516601562,607.0,607.0,607.0,1557.380859375,1557.380859375,1557.380859375,607,607,607,1291.1810302734375,1291.1810302734375,1291.1810302734375
6246400.0,609.0,609.0,609.0,1745.011962890625,1745.011962890625,1745.011962890625,609,609,609,1320.0887451171875,1320.0887451171875,1320.0887451171875,609,609,609,787.5574951171875,787.5574951171875,787.5574951171875,609.0,609.0,609.0,1558.7037353515625,1558.7037353515625,1558.7037353515625,609,609,609,1293.75244140625,1293.75244140625,1293.75244140625
6266880.0,611.0,611.0,611.0,1751.506103515625,1751.506103515625,1751.506103515625,611,611,611,1283.6678466796875,1283.6678466796875,1283.6678466796875,611,611,611,807.3633422851562,807.3633422851562,807.3633422851562,611.0,611.0,611.0,1546.7515869140625,1546.7515869140625,1546.7515869140625,611,611,611,1297.539306640625,1297.539306640625,1297.539306640625
6287360.0,613.0,613.0,613.0,1757.0498046875,1757.0498046875,1757.0498046875,613,613,613,1266.650146484375,1266.650146484375,1266.650146484375,613,613,613,818.3484497070312,818.3484497070312,818.3484497070312,613.0,613.0,613.0,1547.0306396484375,1547.0306396484375,1547.0306396484375,613,613,613,1307.166259765625,1307.166259765625,1307.166259765625
6307840.0,615.0,615.0,615.0,1768.35986328125,1768.35986328125,1768.35986328125,615,615,615,1268.779052734375,1268.779052734375,1268.779052734375,615,615,615,861.0040283203125,861.0040283203125,861.0040283203125,615.0,615.0,615.0,1549.1141357421875,1549.1141357421875,1549.1141357421875,615,615,615,1313.26220703125,1313.26220703125,1313.26220703125
6328320.0,617.0,617.0,617.0,1775.349609375,1775.349609375,1775.349609375,617,617,617,1286.42333984375,1286.42333984375,1286.42333984375,617,617,617,902.8991088867188,902.8991088867188,902.8991088867188,617.0,617.0,617.0,1555.5145263671875,1555.5145263671875,1555.5145263671875,617,617,617,1323.52734375,1323.52734375,1323.52734375
6348800.0,619.0,619.0,619.0,1776.7723388671875,1776.7723388671875,1776.7723388671875,619,619,619,1286.989990234375,1286.989990234375,1286.989990234375,619,619,619,927.208251953125,927.208251953125,927.208251953125,619.0,619.0,619.0,1561.4329833984375,1561.4329833984375,1561.4329833984375,619,619,619,1325.8355712890625,1325.8355712890625,1325.8355712890625
6369280.0,621.0,621.0,621.0,1779.7176513671875,1779.7176513671875,1779.7176513671875,621,621,621,1295.6380615234375,1295.6380615234375,1295.6380615234375,621,621,621,913.1256103515625,913.1256103515625,913.1256103515625,621.0,621.0,621.0,1565.7156982421875,1565.7156982421875,1565.7156982421875,621,621,621,1317.125732421875,1317.125732421875,1317.125732421875
6389760.0,623.0,623.0,623.0,1784.5465087890625,1784.5465087890625,1784.5465087890625,623,623,623,1286.3863525390625,1286.3863525390625,1286.3863525390625,623,623,623,925.7855834960938,925.7855834960938,925.7855834960938,623.0,623.0,623.0,1568.3026123046875,1568.3026123046875,1568.3026123046875,623,623,623,1315.80712890625,1315.80712890625,1315.80712890625
6410240.0,625.0,625.0,625.0,1787.3856201171875,1787.3856201171875,1787.3856201171875,625,625,625,1290.8973388671875,1290.8973388671875,1290.8973388671875,625,625,625,930.6504516601562,930.6504516601562,930.6504516601562,625.0,625.0,625.0,1571.813232421875,1571.813232421875,1571.813232421875,625,625,625,1311.4136962890625,1311.4136962890625,1311.4136962890625
