"Step","dflex_hopper_4 - train_return","dflex_hopper_4 - train_return__MIN","dflex_hopper_4 - train_return__MAX","dflex_hopper_3 - train_return","dflex_hopper_3 - train_return__MIN","dflex_hopper_3 - train_return__MAX","dflex_hopper_2 - train_return","dflex_hopper_2 - train_return__MIN","dflex_hopper_2 - train_return__MAX","dflex_hopper_1 - train_return","dflex_hopper_1 - train_return__MIN","dflex_hopper_1 - train_return__MAX","dflex_hopper_0 - train_return","dflex_hopper_0 - train_return__MIN","dflex_hopper_0 - train_return__MAX"
"38220680","","","","","","","","","","5162.52197265625","5162.52197265625","5162.52197265625","","",""
"38222728","","","","","","","5375.36572265625","5375.36572265625","5375.36572265625","","","","","",""
"38225032","","","","","","","","","","5145.421875","5145.421875","5145.421875","","",""
"38229512","4021.3349609375","4021.3349609375","4021.3349609375","","","","","","","","","","","",""
"38229896","","","","","","","5375.8525390625","5375.8525390625","5375.8525390625","","","","","",""
"38230792","","","","","","","","","","5125.791015625","5125.791015625","5125.791015625","","",""
"38231048","","","","","","","5377.2216796875","5377.2216796875","5377.2216796875","","","","","",""
"38235272","","","","","","","","","","5128.9736328125","5128.9736328125","5128.9736328125","","",""
"38236296","","","","","","","","","","5111.4228515625","5111.4228515625","5111.4228515625","","",""
"38238472","","","","","","","","","","5095.2509765625","5095.2509765625","5095.2509765625","","",""
"38241032","","","","","","","","","","","","","4980.04248046875","4980.04248046875","4980.04248046875"
"38242312","4034.60595703125","4034.60595703125","4034.60595703125","","","","","","","","","","","",""
"38243464","4045.8662109375","4045.8662109375","4045.8662109375","","","","","","","","","","","",""
"38243720","4057.75439453125","4057.75439453125","4057.75439453125","","","","","","","","","","","",""
"38244872","","","","","","","","","","5081.21484375","5081.21484375","5081.21484375","","",""
"38245768","","","","","","","","","","5085.17041015625","5085.17041015625","5085.17041015625","","",""
"38246920","4070.049072265625","4070.049072265625","4070.049072265625","","","","","","","","","","","",""
"38248200","4083.295654296875","4083.295654296875","4083.295654296875","","","","","","","","","","","",""
"38249096","","","","","","","","","","","","","4980.55078125","4980.55078125","4980.55078125"
"38250120","","","","","","","","","","","","","4981.3896484375","4981.3896484375","4981.3896484375"
"38251656","4095.18896484375","4095.18896484375","4095.18896484375","","","","","","","","","","","",""
"38257160","","","","","","","","","","5088.29248046875","5088.29248046875","5088.29248046875","","",""
"38258824","","","","","","","","","","","","","4982.6982421875","4982.6982421875","4982.6982421875"
"38262024","","","","","","","","","","5080.93310546875","5080.93310546875","5080.93310546875","","",""
"38262664","4107.71923828125","4107.71923828125","4107.71923828125","","","","","","","","","","","",""
"38264328","","","","","","","","","","5084.74951171875","5084.74951171875","5084.74951171875","","",""
"38268040","","","","","","","","","","5088.6591796875","5088.6591796875","5088.6591796875","","",""
"38271880","","","","","","","","","","","","","4983.4794921875","4983.4794921875","4983.4794921875"
"38275080","","","","","","","","","","","","","4984.67724609375","4984.67724609375","4984.67724609375"
"38275336","","","","","","","","","","","","","4985.4716796875","4985.4716796875","4985.4716796875"
"38276104","","","","","","","","","","","","","4986.29541015625","4986.29541015625","4986.29541015625"
"38276744","","","","","","","","","","","","","4987.02978515625","4987.02978515625","4987.02978515625"
"38277000","4480.36181640625","4480.36181640625","4480.36181640625","","","","5409.7724609375","5409.7724609375","5409.7724609375","5252.59375","5252.59375","5252.59375","5042.39697265625","5042.39697265625","5042.39697265625"
"38278792","","","","","","","","","","5224.60009765625","5224.60009765625","5224.60009765625","","",""
"38280712","4488.63720703125","4488.63720703125","4488.63720703125","","","","","","","","","","","",""
"38280840","4496.6591796875","4496.6591796875","4496.6591796875","","","","","","","","","","","",""
"38280968","4505.82861328125","4505.82861328125","4505.82861328125","","","","","","","","","","","",""
"38281480","4514.3525390625","4514.3525390625","4514.3525390625","","","","","","","","","","","",""
"38281608","4522.68994140625","4522.68994140625","4522.68994140625","","","","","","","","","","","",""
"38281864","4530.462890625","4530.462890625","4530.462890625","","","","","","","","","","","",""
"38282248","4538.99658203125","4538.99658203125","4538.99658203125","","","","","","","","","","","",""
"38282632","4554.28125","4554.28125","4554.28125","","","","","","","","","","","",""
"38283144","4560.62353515625","4560.62353515625","4560.62353515625","","","","","","","","","","","",""
"38283400","4567.99365234375","4567.99365234375","4567.99365234375","","","","","","","","","","","",""
"38283912","4576.037109375","4576.037109375","4576.037109375","","","","","","","","","","","",""
"38285192","4583.50927734375","4583.50927734375","4583.50927734375","","","","","","","","","","","",""
"38286600","4539.36962890625","4539.36962890625","4539.36962890625","","","","","","","","","","","",""
"38288392","4547.306640625","4547.306640625","4547.306640625","","","","","","","","","","","",""
"38289416","4555.30517578125","4555.30517578125","4555.30517578125","","","","","","","","","","","",""
"38290056","4511.30712890625","4511.30712890625","4511.30712890625","","","","","","","","","","","",""
"38290440","4519.5400390625","4519.5400390625","4519.5400390625","","","","","","","","","","","",""
"38290568","4527.65625","4527.65625","4527.65625","","","","","","","","","","","",""
"38295944","4484.41064453125","4484.41064453125","4484.41064453125","","","","","","","","","","","",""
"38296328","","","","","","","","","","5176.76513671875","5176.76513671875","5176.76513671875","","",""
"38296456","4491.45947265625","4491.45947265625","4491.45947265625","","","","","","","","","","","",""
"38296584","","","","","","","5410.0888671875","5410.0888671875","5410.0888671875","","","","","",""
"38296968","4498.15478515625","4498.15478515625","4498.15478515625","","","","","","","","","","","",""
"38297864","4506.662109375","4506.662109375","4506.662109375","","","","","","","","","","","",""
"38302216","4462.9267578125","4462.9267578125","4462.9267578125","","","","","","","","","","","",""
"38302856","4423.8212890625","4423.8212890625","4423.8212890625","","","","","","","","","","","",""
"38304904","","","","","","","","","","5149.19384765625","5149.19384765625","5149.19384765625","","",""
"38305288","4433.10791015625","4433.10791015625","4433.10791015625","","","","","","","","","","","",""
"38307336","4393.85205078125","4393.85205078125","4393.85205078125","","","","","","","","","","","",""
"38307464","4401.89697265625","4401.89697265625","4401.89697265625","","","","","","","","","","","",""
"38307720","","","","","","","","","","5152.68212890625","5152.68212890625","5152.68212890625","","",""
"38318728","","","","","","","","","","5155.5146484375","5155.5146484375","5155.5146484375","","",""
"38323976","4410.74755859375","4410.74755859375","4410.74755859375","","","","","","","","","","","",""
"38326152","4420.79345703125","4420.79345703125","4420.79345703125","","","","","","","","","","","",""
"38326280","4431.0966796875","4431.0966796875","4431.0966796875","","","","","","","","","","","",""
"38329352","","","","","","","","","","5158.353515625","5158.353515625","5158.353515625","","",""
"38333192","","","","","","","5410.23095703125","5410.23095703125","5410.23095703125","","","","","",""
"38338440","","","","","","","","","","5161.68408203125","5161.68408203125","5161.68408203125","","",""
"38342152","","","","","","","","","","5164.9775390625","5164.9775390625","5164.9775390625","","",""
"38343176","","","","","","","","","","5164.015625","5164.015625","5164.015625","","",""
"38345864","","","","","","","","","","5167.27587890625","5167.27587890625","5167.27587890625","","",""
"38350728","","","","","","","5409.5224609375","5409.5224609375","5409.5224609375","","","","","",""
"38353032","","","","","","","","","","5170.43310546875","5170.43310546875","5170.43310546875","","",""
"38357512","4440.14013671875","4440.14013671875","4440.14013671875","","","","","","","","","","","",""
"38357896","","","","","","","5410.0771484375","5410.0771484375","5410.0771484375","","","","","",""
"38358792","","","","","","","","","","5173.642578125","5173.642578125","5173.642578125","","",""
"38359048","","","","","","","5410.69091796875","5410.69091796875","5410.69091796875","","","","","",""
"38363272","","","","","","","","","","5176.91162109375","5176.91162109375","5176.91162109375","","",""
"38364296","","","","","","","","","","5179.24853515625","5179.24853515625","5179.24853515625","","",""
"38366472","","","","","","","","","","5182.33447265625","5182.33447265625","5182.33447265625","","",""
"38369032","","","","","","","","","","","","","5043.56005859375","5043.56005859375","5043.56005859375"
"38370312","4449.2177734375","4449.2177734375","4449.2177734375","","","","","","","","","","","",""
"38371464","4458.9853515625","4458.9853515625","4458.9853515625","","","","","","","","","","","",""
"38371720","4468.36669921875","4468.36669921875","4468.36669921875","","","","","","","","","","","",""
"38373768","","","","","","","","","","5185.2197265625","5185.2197265625","5185.2197265625","","",""
"38374920","4476.6533203125","4476.6533203125","4476.6533203125","","","","","","","","","","","",""
"38375944","","","","","","","","","","5173.10693359375","5173.10693359375","5173.10693359375","","",""
"38376200","4483.72216796875","4483.72216796875","4483.72216796875","","","","","","","","","","","",""
"38377096","","","","","","","","","","","","","5044.42626953125","5044.42626953125","5044.42626953125"
"38378120","","","","","","","","","","","","","5045.5791015625","5045.5791015625","5045.5791015625"
"38379656","4492.9609375","4492.9609375","4492.9609375","","","","","","","","","","","",""
"38385160","","","","","","","","","","5176.515625","5176.515625","5176.515625","","",""
"38386568","4450.322265625","4450.322265625","4450.322265625","","","","","","","","","","","",""
"38386824","","","","","","","","","","","","","5046.4833984375","5046.4833984375","5046.4833984375"
"38390024","","","","","","","","","","5179.23095703125","5179.23095703125","5179.23095703125","","",""
"38390664","4460.1474609375","4460.1474609375","4460.1474609375","","","","","","","","","","","",""
"38392328","","","","","","","","","","5182.1162109375","5182.1162109375","5182.1162109375","","",""
"38396040","","","","","","","","","","5184.19091796875","5184.19091796875","5184.19091796875","","",""
"38397064","4416.99072265625","4416.99072265625","4416.99072265625","","","","","","","","","","","",""
"38399880","","","","","","","","","","","","","5047.49853515625","5047.49853515625","5047.49853515625"
"38403080","","","","","","","","","","","","","5048.41357421875","5048.41357421875","5048.41357421875"
"38403336","","","","","","","","","","","","","5049.58935546875","5049.58935546875","5049.58935546875"
"38404104","","","","","","","","","","","","","5050.63818359375","5050.63818359375","5050.63818359375"
"38404744","","","","","","","","","","","","","5050.51123046875","5050.51123046875","5050.51123046875"
"38405000","4684.765625","4684.765625","4684.765625","","","","5427.6904296875","5427.6904296875","5427.6904296875","5294.09375","5294.09375","5294.09375","5110.22607421875","5110.22607421875","5110.22607421875"
"38413832","4638.65478515625","4638.65478515625","4638.65478515625","","","","","","","","","","","",""
"38416264","4593.5791015625","4593.5791015625","4593.5791015625","","","","","","","","","","","",""
"38421384","4550.58935546875","4550.58935546875","4550.58935546875","","","","","","","","","","","",""
"38439944","","","","","","","","","","5252.17041015625","5252.17041015625","5252.17041015625","","",""
"38508936","4546.45263671875","4546.45263671875","4546.45263671875","","","","","","","","","","","",""
"38533000","5042.30810546875","5042.30810546875","5042.30810546875","","","","5447.5","5447.5","5447.5","5388.08984375","5388.08984375","5388.08984375","5081.1650390625","5081.1650390625","5081.1650390625"
"38541832","5045.13330078125","5045.13330078125","5045.13330078125","","","","","","","","","","","",""
"38544136","","","","","","","5394.93408203125","5394.93408203125","5394.93408203125","","","","","",""
"38544264","5049.25732421875","5049.25732421875","5049.25732421875","","","","","","","","","","","",""
"38545032","5001.2734375","5001.2734375","5001.2734375","","","","","","","","","","","",""
"38546568","4954.58837890625","4954.58837890625","4954.58837890625","","","","","","","","","","","",""
"38547464","","","","","","","5343.42236328125","5343.42236328125","5343.42236328125","","","","","",""
"38549384","4957.99755859375","4957.99755859375","4957.99755859375","","","","","","","","","","","",""
"38554632","","","","","","","5294.8212890625","5294.8212890625","5294.8212890625","","","","","",""
"38567944","","","","","","","","","","5386.99560546875","5386.99560546875","5386.99560546875","","",""
"38593160","","","","","","","","","","","","","5052.6064453125","5052.6064453125","5052.6064453125"
"38636936","4961.55322265625","4961.55322265625","4961.55322265625","","","","","","","","","","","",""
"38657928","","","","","","","5290.40673828125","5290.40673828125","5290.40673828125","","","","","",""
"38661000","5196.1171875","5196.1171875","5196.1171875","","","","5388.11376953125","5388.11376953125","5388.11376953125","5436.97509765625","5436.97509765625","5436.97509765625","5020.38037109375","5020.38037109375","5020.38037109375"
"38669832","5198.046875","5198.046875","5198.046875","","","","","","","","","","","",""
"38672136","","","","","","","5388.853515625","5388.853515625","5388.853515625","","","","","",""
"38672264","5200.17333984375","5200.17333984375","5200.17333984375","","","","","","","","","","","",""
"38673032","5201.69189453125","5201.69189453125","5201.69189453125","","","","","","","","","","","",""
"38674568","5203.3740234375","5203.3740234375","5203.3740234375","","","","","","","","","","","",""
"38675464","","","","","","","5388.88232421875","5388.88232421875","5388.88232421875","","","","","",""
"38677384","5205.0302734375","5205.0302734375","5205.0302734375","","","","","","","","","","","",""
"38682632","","","","","","","5388.93359375","5388.93359375","5388.93359375","","","","","",""
"38695944","","","","","","","","","","5436.6669921875","5436.6669921875","5436.6669921875","","",""
"38704904","","","","","","","5349.7431640625","5349.7431640625","5349.7431640625","","","","","",""
"38709000","","","","","","","","","","5399.27783203125","5399.27783203125","5399.27783203125","","",""
"38721160","","","","","","","","","","","","","5020.96142578125","5020.96142578125","5020.96142578125"
"38729352","","","","","","","","","","5373.2216796875","5373.2216796875","5373.2216796875","","",""
"38774024","","","","","","","","","","5364.6259765625","5364.6259765625","5364.6259765625","","",""
"38785928","","","","","","","5350.58935546875","5350.58935546875","5350.58935546875","","","","","",""
"38789000","","","","","","","5392.98095703125","5392.98095703125","5392.98095703125","5417.3212890625","5417.3212890625","5417.3212890625","5053.69921875","5053.69921875","5053.69921875"
"38800136","","","","","","","5393.07568359375","5393.07568359375","5393.07568359375","","","","","",""
"38803464","","","","","","","5394.35791015625","5394.35791015625","5394.35791015625","","","","","",""
"38810632","","","","","","","5394.22412109375","5394.22412109375","5394.22412109375","","","","","",""
"38823944","","","","","","","","","","5417.8515625","5417.8515625","5417.8515625","","",""
"38832904","","","","","","","5394.53173828125","5394.53173828125","5394.53173828125","","","","","",""
"38837000","","","","","","","","","","5418.8857421875","5418.8857421875","5418.8857421875","","",""
"38849160","","","","","","","","","","","","","5053.783203125","5053.783203125","5053.783203125"
"38857352","","","","","","","","","","5419.66748046875","5419.66748046875","5419.66748046875","","",""
"38902024","","","","","","","","","","5420.63916015625","5420.63916015625","5420.63916015625","","",""
"38913928","","","","","","","5395.28662109375","5395.28662109375","5395.28662109375","","","","","",""
"38917000","","","","","","","5419.0947265625","5419.0947265625","5419.0947265625","5435.3505859375","5435.3505859375","5435.3505859375","5109.091796875","5109.091796875","5109.091796875"
"38926216","","","","","","","","","","5382.77978515625","5382.77978515625","5382.77978515625","","",""
"38928136","","","","","","","5419.0078125","5419.0078125","5419.0078125","","","","","",""
"38928776","","","","","","","","","","","","","5059.91162109375","5059.91162109375","5059.91162109375"
"38931464","","","","","","","5418.654296875","5418.654296875","5418.654296875","","","","","",""
"38938632","","","","","","","5418.841796875","5418.841796875","5418.841796875","","","","","",""
"38951944","","","","","","","","","","5383.90283203125","5383.90283203125","5383.90283203125","","",""
"38960904","","","","","","","5419.45654296875","5419.45654296875","5419.45654296875","","","","","",""
"38965000","","","","","","","","","","5384.8203125","5384.8203125","5384.8203125","","",""
"38977160","","","","","","","","","","","","","5060.29443359375","5060.29443359375","5060.29443359375"
"38985352","","","","","","","","","","5386.0517578125","5386.0517578125","5386.0517578125","","",""
"38992904","","","","","","","","","","5362.751953125","5362.751953125","5362.751953125","","",""
"38993672","","","","","","","5392.0849609375","5392.0849609375","5392.0849609375","","","","","",""
"39030024","","","","","","","","","","5363.87744140625","5363.87744140625","5363.87744140625","","",""
"39034760","","","","","","","","","","5360.49365234375","5360.49365234375","5360.49365234375","","",""
"39039240","","","","","","","","","","5355.96240234375","5355.96240234375","5355.96240234375","","",""
"39039624","","","","","","","","","","5351.21484375","5351.21484375","5351.21484375","","",""
"39041928","","","","","","","5392.6396484375","5392.6396484375","5392.6396484375","","","","","",""
"39045000","","","","","","","5414.21875","5414.21875","5414.21875","5396.63427734375","5396.63427734375","5396.63427734375","5130.14599609375","5130.14599609375","5130.14599609375"
"39068040","","","","","","","","","","5347.73876953125","5347.73876953125","5347.73876953125","","",""
"39084296","","","","","","","5372.85009765625","5372.85009765625","5372.85009765625","","","","","",""
"39126664","","","","","","","","","","5327.02880859375","5327.02880859375","5327.02880859375","","",""
"39128712","","","","","","","","","","5305.75439453125","5305.75439453125","5305.75439453125","","",""
"39134984","","","","","","","","","","5288.77001953125","5288.77001953125","5288.77001953125","","",""
"39136392","","","","","","","","","","5273.830078125","5273.830078125","5273.830078125","","",""
"39138952","","","","","","","","","","5257.8837890625","5257.8837890625","5257.8837890625","","",""
"39143304","","","","","","","","","","5245.7373046875","5245.7373046875","5245.7373046875","","",""
"39152136","","","","","","","","","","5238.47412109375","5238.47412109375","5238.47412109375","","",""
"39156744","","","","","","","","","","5231.94873046875","5231.94873046875","5231.94873046875","","",""
"39158792","","","","","","","","","","5227.86083984375","5227.86083984375","5227.86083984375","","",""
"39159688","","","","","","","","","","5222.85205078125","5222.85205078125","5222.85205078125","","",""
"39161736","","","","","","","","","","5218.6201171875","5218.6201171875","5218.6201171875","","",""
"39168392","","","","","","","","","","5206.158203125","5206.158203125","5206.158203125","","",""
"39170312","","","","","","","5371.02734375","5371.02734375","5371.02734375","","","","","",""
"39173000","","","","","","","5412.38916015625","5412.38916015625","5412.38916015625","5304.03564453125","5304.03564453125","5304.03564453125","5167.3359375","5167.3359375","5167.3359375"
"39179272","","","","","","","","","","5267.57861328125","5267.57861328125","5267.57861328125","","",""
"39182088","","","","","","","5359.29443359375","5359.29443359375","5359.29443359375","","","","","",""
"39182472","","","","","","","","","","","","","5117.33935546875","5117.33935546875","5117.33935546875"
"39212296","","","","","","","5360.21435546875","5360.21435546875","5360.21435546875","","","","","",""
"39220744","","","","","","","","","","5232.30224609375","5232.30224609375","5232.30224609375","","",""
"39229064","","","","","","","","","","5201.484375","5201.484375","5201.484375","","",""
"39239560","","","","","","","","","","5175.87060546875","5175.87060546875","5175.87060546875","","",""
"39241608","","","","","","","","","","5150.0185546875","5150.0185546875","5150.0185546875","","",""
"39244808","","","","","","","","","","5125.87939453125","5125.87939453125","5125.87939453125","","",""
"39246344","","","","","","","","","","5118.25439453125","5118.25439453125","5118.25439453125","","",""
"39254664","","","","","","","","","","5121.52978515625","5121.52978515625","5121.52978515625","","",""
"39262984","","","","","","","","","","5124.29345703125","5124.29345703125","5124.29345703125","","",""
"39266952","","","","","","","","","","5127.73193359375","5127.73193359375","5127.73193359375","","",""
"39271304","","","","","","","","","","5131.1728515625","5131.1728515625","5131.1728515625","","",""
"39280136","","","","","","","","","","5134.8232421875","5134.8232421875","5134.8232421875","","",""
"39284744","","","","","","","","","","5138.3408203125","5138.3408203125","5138.3408203125","","",""
"39286792","","","","","","","","","","5141.693359375","5141.693359375","5141.693359375","","",""
"39287688","","","","","","","","","","5144.4794921875","5144.4794921875","5144.4794921875","","",""
"39289736","","","","","","","","","","5147.79541015625","5147.79541015625","5147.79541015625","","",""
"39290760","","","","","","","","","","5144.64697265625","5144.64697265625","5144.64697265625","","",""
"39292680","","","","","","","","","","5141.09033203125","5141.09033203125","5141.09033203125","","",""
"39296392","","","","","","","","","","5143.7998046875","5143.7998046875","5143.7998046875","","",""
"39298312","","","","","","","5359.9072265625","5359.9072265625","5359.9072265625","","","","","",""
"39301000","","","","","","","5400.65478515625","5400.65478515625","5400.65478515625","5269.98876953125","5269.98876953125","5269.98876953125","5160.34228515625","5160.34228515625","5160.34228515625"
"39307272","","","","","","","","","","5269.759765625","5269.759765625","5269.759765625","","",""
"39310088","","","","","","","5400.609375","5400.609375","5400.609375","","","","","",""
"39310472","","","","","","","","","","","","","5160.87744140625","5160.87744140625","5160.87744140625"
"39331464","","","","","","","","","","5227.67724609375","5227.67724609375","5227.67724609375","","",""
"39340296","","","","","","","5400.41162109375","5400.41162109375","5400.41162109375","","","","","",""
"39342856","","","","","","","","","","5189.69482421875","5189.69482421875","5189.69482421875","","",""
"39347592","","","","","","","5362.31005859375","5362.31005859375","5362.31005859375","","","","","",""
"39348744","","","","","","","","","","5192.5546875","5192.5546875","5192.5546875","","",""
"39357064","","","","","","","","","","5194.931640625","5194.931640625","5194.931640625","","",""
"39367560","","","","","","","","","","5197.69140625","5197.69140625","5197.69140625","","",""
"39369608","","","","","","","","","","5199.6962890625","5199.6962890625","5199.6962890625","","",""
"39372808","","","","","","","","","","5201.37060546875","5201.37060546875","5201.37060546875","","",""
"39373960","","","","","","","","","","5178.32763671875","5178.32763671875","5178.32763671875","","",""
"39374344","","","","","","","","","","5180.55615234375","5180.55615234375","5180.55615234375","","",""
"39375624","","","","","","","","","","5158.267578125","5158.267578125","5158.267578125","","",""
"39382664","","","","","","","","","","5161.046875","5161.046875","5161.046875","","",""
"39390984","","","","","","","","","","5163.70703125","5163.70703125","5163.70703125","","",""
"39394952","","","","","","","","","","5166.8984375","5166.8984375","5166.8984375","","",""
"39399304","","","","","","","","","","5169.01611328125","5169.01611328125","5169.01611328125","","",""
"39408136","","","","","","","","","","5170.8623046875","5170.8623046875","5170.8623046875","","",""
"39412744","","","","","","","","","","5173.75390625","5173.75390625","5173.75390625","","",""
"39414792","","","","","","","","","","5176.283203125","5176.283203125","5176.283203125","","",""
"39415688","","","","","","","","","","5176.4853515625","5176.4853515625","5176.4853515625","","",""
"39417736","","","","","","","","","","5179.541015625","5179.541015625","5179.541015625","","",""
"39418760","","","","","","","","","","5182.56640625","5182.56640625","5182.56640625","","",""
"39420680","","","","","","","","","","5185.46826171875","5185.46826171875","5185.46826171875","","",""
"39424392","","","","","","","","","","5188.078125","5188.078125","5188.078125","","",""
"39426312","","","","","","","5361.6708984375","5361.6708984375","5361.6708984375","","","","","",""
"39429000","","","","","","","5386.59228515625","5386.59228515625","5386.59228515625","5287.33349609375","5287.33349609375","5287.33349609375","5207.43115234375","5207.43115234375","5207.43115234375"
"39435272","","","","","","","","","","5288.96728515625","5288.96728515625","5288.96728515625","","",""
"39438088","","","","","","","5386.70947265625","5386.70947265625","5386.70947265625","","","","","",""
"39438472","","","","","","","","","","","","","5207.87109375","5207.87109375","5207.87109375"
"39459464","","","","","","","","","","5289.59130859375","5289.59130859375","5289.59130859375","","",""
"39468296","","","","","","","5387.576171875","5387.576171875","5387.576171875","","","","","",""
"39470856","","","","","","","","","","5291.59619140625","5291.59619140625","5291.59619140625","","",""
"39475592","","","","","","","5387.6318359375","5387.6318359375","5387.6318359375","","","","","",""
"39476744","","","","","","","","","","5293.0341796875","5293.0341796875","5293.0341796875","","",""
"39485064","","","","","","","","","","5294.9326171875","5294.9326171875","5294.9326171875","","",""
"39495560","","","","","","","","","","5296.341796875","5296.341796875","5296.341796875","","",""
"39497608","","","","","","","","","","5298.0263671875","5298.0263671875","5298.0263671875","","",""
"39500808","","","","","","","","","","5299.939453125","5299.939453125","5299.939453125","","",""
"39501960","","","","","","","","","","5300.765625","5300.765625","5300.765625","","",""
"39502344","","","","","","","","","","5302.8935546875","5302.8935546875","5302.8935546875","","",""
"39503624","","","","","","","","","","5304.640625","5304.640625","5304.640625","","",""
"39510664","","","","","","","","","","5305.89306640625","5305.89306640625","5305.89306640625","","",""
"39517960","","","","","","","","","","5287.4677734375","5287.4677734375","5287.4677734375","","",""
"39518984","","","","","","","","","","5289.02783203125","5289.02783203125","5289.02783203125","","",""
"39522952","","","","","","","","","","5290.3740234375","5290.3740234375","5290.3740234375","","",""
"39527304","","","","","","","","","","5292.42919921875","5292.42919921875","5292.42919921875","","",""
"39536136","","","","","","","","","","5294.17236328125","5294.17236328125","5294.17236328125","","",""
"39537544","","","","","","","","","","5285.2666015625","5285.2666015625","5285.2666015625","","",""
"39540744","","","","","","","","","","5286.8916015625","5286.8916015625","5286.8916015625","","",""
"39542792","","","","","","","","","","5288.8291015625","5288.8291015625","5288.8291015625","","",""
"39543688","","","","","","","","","","5290.66943359375","5290.66943359375","5290.66943359375","","",""
"39545736","","","","","","","","","","5292.6171875","5292.6171875","5292.6171875","","",""
"39546760","","","","","","","","","","5292.8017578125","5292.8017578125","5292.8017578125","","",""
"39548680","","","","","","","","","","5292.9716796875","5292.9716796875","5292.9716796875","","",""
"39552392","","","","","","","","","","5294.8779296875","5294.8779296875","5294.8779296875","","",""
"39554312","","","","","","","5387.7109375","5387.7109375","5387.7109375","","","","","",""
"39557000","","","","","","","5404.12744140625","5404.12744140625","5404.12744140625","5344.86865234375","5344.86865234375","5344.86865234375","5177.0341796875","5177.0341796875","5177.0341796875"
"39563272","","","","","","","","","","5345.95361328125","5345.95361328125","5345.95361328125","","",""
"39566088","","","","","","","5403.66943359375","5403.66943359375","5403.66943359375","","","","","",""
"39566472","","","","","","","","","","","","","5176.99560546875","5176.99560546875","5176.99560546875"
"39569416","","","","","","","","","","","","","5126.25439453125","5126.25439453125","5126.25439453125"
"39574152","","","","","","","","","","","","","5078.4833984375","5078.4833984375","5078.4833984375"
"39587464","","","","","","","","","","5345.8046875","5345.8046875","5345.8046875","","",""
"39596296","","","","","","","5403.462890625","5403.462890625","5403.462890625","","","","","",""
"39598856","","","","","","","","","","5346.71533203125","5346.71533203125","5346.71533203125","","",""
"39603592","","","","","","","5403.7763671875","5403.7763671875","5403.7763671875","","","","","",""
"39604744","","","","","","","","","","5347.74365234375","5347.74365234375","5347.74365234375","","",""
"39613064","","","","","","","","","","5348.38818359375","5348.38818359375","5348.38818359375","","",""
"39623560","","","","","","","","","","5348.5048828125","5348.5048828125","5348.5048828125","","",""
"39625608","","","","","","","","","","5349.4931640625","5349.4931640625","5349.4931640625","","",""
"39628808","","","","","","","","","","5349.84423828125","5349.84423828125","5349.84423828125","","",""
"39629960","","","","","","","","","","5350.5693359375","5350.5693359375","5350.5693359375","","",""
"39630344","","","","","","","","","","5350.86376953125","5350.86376953125","5350.86376953125","","",""
"39631624","","","","","","","","","","5351.78173828125","5351.78173828125","5351.78173828125","","",""
"39638664","","","","","","","","","","5352.22216796875","5352.22216796875","5352.22216796875","","",""
"39645960","","","","","","","","","","5352.6943359375","5352.6943359375","5352.6943359375","","",""
"39646984","","","","","","","","","","5353.72802734375","5353.72802734375","5353.72802734375","","",""
"39650952","","","","","","","","","","5354.27001953125","5354.27001953125","5354.27001953125","","",""
"39655304","","","","","","","","","","5353.97509765625","5353.97509765625","5353.97509765625","","",""
"39664136","","","","","","","","","","5353.619140625","5353.619140625","5353.619140625","","",""
"39665544","","","","","","","","","","5354.77197265625","5354.77197265625","5354.77197265625","","",""
"39668744","","","","","","","","","","5355.34716796875","5355.34716796875","5355.34716796875","","",""
"39670792","","","","","","","","","","5356.4912109375","5356.4912109375","5356.4912109375","","",""
"39671688","","","","","","","","","","5357.28369140625","5357.28369140625","5357.28369140625","","",""
"39673736","","","","","","","","","","5357.4619140625","5357.4619140625","5357.4619140625","","",""
"39674760","","","","","","","","","","5358.5771484375","5358.5771484375","5358.5771484375","","",""
"39676680","","","","","","","","","","5359.34814453125","5359.34814453125","5359.34814453125","","",""
"39680392","","","","","","","","","","5360.00439453125","5360.00439453125","5360.00439453125","","",""
"39682312","","","","","","","5404.150390625","5404.150390625","5404.150390625","","","","","",""
"39685000","","","","","","","5419.44091796875","5419.44091796875","5419.44091796875","5391.88720703125","5391.88720703125","5391.88720703125","5099.34619140625","5099.34619140625","5099.34619140625"
"39695240","","","","","","","5367.03173828125","5367.03173828125","5367.03173828125","","","","","",""
"39755912","","","","","","","5339.77783203125","5339.77783203125","5339.77783203125","","","","","",""
"39769224","","","","","","","5320.072265625","5320.072265625","5320.072265625","","","","","",""
"39770120","","","","","","","","","","5370.9111328125","5370.9111328125","5370.9111328125","","",""
"39812232","","","","","","","","","","5370.60302734375","5370.60302734375","5370.60302734375","","",""
"39813000","","","","","","","5381.6640625","5381.6640625","5381.6640625","5417.9404296875","5417.9404296875","5417.9404296875","5113.328125","5113.328125","5113.328125"
"39823240","","","","","","","5380.4423828125","5380.4423828125","5380.4423828125","","","","","",""
"39866504","","","","","","","5344.951171875","5344.951171875","5344.951171875","","","","","",""
"39869192","","","","","","","5311.2333984375","5311.2333984375","5311.2333984375","","","","","",""
"39871880","","","","","","","5273.107421875","5273.107421875","5273.107421875","","","","","",""
"39872392","","","","","","","","","","5387.19189453125","5387.19189453125","5387.19189453125","","",""
"39875208","","","","","","","5243.11376953125","5243.11376953125","5243.11376953125","","","","","",""
