Step,TDMPC_AnymalEnv_sweep_4 - _step,TDMPC_AnymalEnv_sweep_4 - _step__MIN,TDMPC_AnymalEnv_sweep_4 - _step__MAX,TDMPC_AnymalEnv_sweep_4 - train/episode_reward,TDMPC_AnymalEnv_sweep_4 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_4 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_3 - _step,TDMPC_AnymalEnv_sweep_3 - _step__MIN,TDMPC_AnymalEnv_sweep_3 - _step__MAX,TDMPC_AnymalEnv_sweep_3 - train/episode_reward,TDMPC_AnymalEnv_sweep_3 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_3 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_0 - _step,TDMPC_AnymalEnv_sweep_0 - _step__MIN,TDMPC_AnymalEnv_sweep_0 - _step__MAX,TDMPC_AnymalEnv_sweep_0 - train/episode_reward,TDMPC_AnymalEnv_sweep_0 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_0 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_2 - _step,TDMPC_AnymalEnv_sweep_2 - _step__MIN,TDMPC_AnymalEnv_sweep_2 - _step__MAX,TDMPC_AnymalEnv_sweep_2 - train/episode_reward,TDMPC_AnymalEnv_sweep_2 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_2 - train/episode_reward__MAX,TDMPC_AnymalEnv_sweep_1 - _step,TDMPC_AnymalEnv_sweep_1 - _step__MIN,TDMPC_AnymalEnv_sweep_1 - _step__MAX,TDMPC_AnymalEnv_sweep_1 - train/episode_reward,TDMPC_AnymalEnv_sweep_1 - train/episode_reward__MIN,TDMPC_AnymalEnv_sweep_1 - train/episode_reward__MAX
320853,46.0,46.0,46.0,110.48081970214844,110.48081970214844,110.48081970214844,46.0,46.0,46.0,117.33995819091795,117.33995819091795,117.33995819091795,46.0,46.0,46.0,125.75643157958984,125.75643157958984,125.75643157958984,46.0,46.0,46.0,114.67510223388672,114.67510223388672,114.67510223388672,46,46,46,119.91058349609376,119.91058349609376,119.91058349609376
327680,47.0,47.0,47.0,110.52223205566406,110.52223205566406,110.52223205566406,47.0,47.0,47.0,117.13124084472656,117.13124084472656,117.13124084472656,47.0,47.0,47.0,136.06785583496094,136.06785583496094,136.06785583496094,47.0,47.0,47.0,117.68719482421876,117.68719482421876,117.68719482421876,47,47,47,119.35457611083984,119.35457611083984,119.35457611083984
334507,48.0,48.0,48.0,114.39517211914062,114.39517211914062,114.39517211914062,48.0,48.0,48.0,122.8303680419922,122.8303680419922,122.8303680419922,48.0,48.0,48.0,144.3041229248047,144.3041229248047,144.3041229248047,48.0,48.0,48.0,124.18132781982422,124.18132781982422,124.18132781982422,48,48,48,126.3320541381836,126.3320541381836,126.3320541381836
341333,49.0,49.0,49.0,116.80696868896484,116.80696868896484,116.80696868896484,49.0,49.0,49.0,130.44456481933594,130.44456481933594,130.44456481933594,49.0,49.0,49.0,148.29739379882812,148.29739379882812,148.29739379882812,49.0,49.0,49.0,139.5566864013672,139.5566864013672,139.5566864013672,49,49,49,130.8334503173828,130.8334503173828,130.8334503173828
348160,50.0,50.0,50.0,140.10470581054688,140.10470581054688,140.10470581054688,50.0,50.0,50.0,138.99685668945312,138.99685668945312,138.99685668945312,50.0,50.0,50.0,159.08258056640625,159.08258056640625,159.08258056640625,50.0,50.0,50.0,164.4904022216797,164.4904022216797,164.4904022216797,50,50,50,138.17417907714844,138.17417907714844,138.17417907714844
354987,51.0,51.0,51.0,153.94381713867188,153.94381713867188,153.94381713867188,51.0,51.0,51.0,154.60916137695312,154.60916137695312,154.60916137695312,51.0,51.0,51.0,167.50267028808594,167.50267028808594,167.50267028808594,51.0,51.0,51.0,173.349609375,173.349609375,173.349609375,51,51,51,153.1620635986328,153.1620635986328,153.1620635986328
361813,52.0,52.0,52.0,163.34527587890625,163.34527587890625,163.34527587890625,52.0,52.0,52.0,162.0808868408203,162.0808868408203,162.0808868408203,52.0,52.0,52.0,181.4212188720703,181.4212188720703,181.4212188720703,52.0,52.0,52.0,184.6963806152344,184.6963806152344,184.6963806152344,52,52,52,151.0353546142578,151.0353546142578,151.0353546142578
368640,53.0,53.0,53.0,182.37689208984375,182.37689208984375,182.37689208984375,53.0,53.0,53.0,168.8404998779297,168.8404998779297,168.8404998779297,53.0,53.0,53.0,184.6309509277344,184.6309509277344,184.6309509277344,53.0,53.0,53.0,195.54872131347656,195.54872131347656,195.54872131347656,53,53,53,160.97702026367188,160.97702026367188,160.97702026367188
375467,54.0,54.0,54.0,194.60353088378903,194.60353088378903,194.60353088378903,54.0,54.0,54.0,181.60638427734375,181.60638427734375,181.60638427734375,54.0,54.0,54.0,192.8651123046875,192.8651123046875,192.8651123046875,54.0,54.0,54.0,195.4856414794922,195.4856414794922,195.4856414794922,54,54,54,175.73089599609375,175.73089599609375,175.73089599609375
382293,55.0,55.0,55.0,192.46206665039065,192.46206665039065,192.46206665039065,55.0,55.0,55.0,184.003173828125,184.003173828125,184.003173828125,55.0,55.0,55.0,194.36721801757812,194.36721801757812,194.36721801757812,55.0,55.0,55.0,210.9034118652344,210.9034118652344,210.9034118652344,55,55,55,167.7162628173828,167.7162628173828,167.7162628173828
389120,56.0,56.0,56.0,208.71470642089844,208.71470642089844,208.71470642089844,56.0,56.0,56.0,190.40484619140625,190.40484619140625,190.40484619140625,56.0,56.0,56.0,212.3369903564453,212.3369903564453,212.3369903564453,56.0,56.0,56.0,214.87203979492188,214.87203979492188,214.87203979492188,56,56,56,161.13963317871094,161.13963317871094,161.13963317871094
395947,57.0,57.0,57.0,219.2119903564453,219.2119903564453,219.2119903564453,57.0,57.0,57.0,199.08680725097656,199.08680725097656,199.08680725097656,57.0,57.0,57.0,215.14601135253903,215.14601135253903,215.14601135253903,57.0,57.0,57.0,212.00729370117188,212.00729370117188,212.00729370117188,57,57,57,163.1076202392578,163.1076202392578,163.1076202392578
402773,58.0,58.0,58.0,224.42431640625,224.42431640625,224.42431640625,58.0,58.0,58.0,198.74522399902344,198.74522399902344,198.74522399902344,58.0,58.0,58.0,232.03982543945312,232.03982543945312,232.03982543945312,58.0,58.0,58.0,214.70187377929688,214.70187377929688,214.70187377929688,58,58,58,171.37147521972656,171.37147521972656,171.37147521972656
409600,59.0,59.0,59.0,228.8369140625,228.8369140625,228.8369140625,59.0,59.0,59.0,205.61520385742188,205.61520385742188,205.61520385742188,59.0,59.0,59.0,244.3199005126953,244.3199005126953,244.3199005126953,59.0,59.0,59.0,232.8767852783203,232.8767852783203,232.8767852783203,59,59,59,180.4372100830078,180.4372100830078,180.4372100830078
416427,60.0,60.0,60.0,240.72373962402344,240.72373962402344,240.72373962402344,60.0,60.0,60.0,214.51803588867188,214.51803588867188,214.51803588867188,60.0,60.0,60.0,230.0447998046875,230.0447998046875,230.0447998046875,60.0,60.0,60.0,253.6941375732422,253.6941375732422,253.6941375732422,60,60,60,183.1854248046875,183.1854248046875,183.1854248046875
423253,61.0,61.0,61.0,250.85247802734375,250.85247802734375,250.85247802734375,61.0,61.0,61.0,224.56378173828125,224.56378173828125,224.56378173828125,61.0,61.0,61.0,257.63720703125,257.63720703125,257.63720703125,61.0,61.0,61.0,273.42938232421875,273.42938232421875,273.42938232421875,61,61,61,188.59901428222656,188.59901428222656,188.59901428222656
430080,62.0,62.0,62.0,246.73974609375,246.73974609375,246.73974609375,62.0,62.0,62.0,237.38735961914065,237.38735961914065,237.38735961914065,62.0,62.0,62.0,246.3716583251953,246.3716583251953,246.3716583251953,62.0,62.0,62.0,273.24127197265625,273.24127197265625,273.24127197265625,62,62,62,201.5593719482422,201.5593719482422,201.5593719482422
436907,63.0,63.0,63.0,246.74952697753903,246.74952697753903,246.74952697753903,63.0,63.0,63.0,244.2543487548828,244.2543487548828,244.2543487548828,63.0,63.0,63.0,248.12171936035156,248.12171936035156,248.12171936035156,63.0,63.0,63.0,281.8553771972656,281.8553771972656,281.8553771972656,63,63,63,217.15872192382812,217.15872192382812,217.15872192382812
443733,64.0,64.0,64.0,255.3771820068359,255.3771820068359,255.3771820068359,64.0,64.0,64.0,250.96136474609375,250.96136474609375,250.96136474609375,64.0,64.0,64.0,244.12869262695312,244.12869262695312,244.12869262695312,64.0,64.0,64.0,281.677490234375,281.677490234375,281.677490234375,64,64,64,217.63294982910156,217.63294982910156,217.63294982910156
450560,65.0,65.0,65.0,263.164306640625,263.164306640625,263.164306640625,65.0,65.0,65.0,250.8408203125,250.8408203125,250.8408203125,65.0,65.0,65.0,245.2017059326172,245.2017059326172,245.2017059326172,65.0,65.0,65.0,291.64654541015625,291.64654541015625,291.64654541015625,65,65,65,235.05325317382812,235.05325317382812,235.05325317382812
457387,66.0,66.0,66.0,280.58502197265625,280.58502197265625,280.58502197265625,66.0,66.0,66.0,262.0824890136719,262.0824890136719,262.0824890136719,66.0,66.0,66.0,244.1945037841797,244.1945037841797,244.1945037841797,66.0,66.0,66.0,305.71490478515625,305.71490478515625,305.71490478515625,66,66,66,230.82537841796875,230.82537841796875,230.82537841796875
464213,67.0,67.0,67.0,289.109375,289.109375,289.109375,67.0,67.0,67.0,282.9880676269531,282.9880676269531,282.9880676269531,67.0,67.0,67.0,241.18966674804688,241.18966674804688,241.18966674804688,67.0,67.0,67.0,305.7823486328125,305.7823486328125,305.7823486328125,67,67,67,235.6546630859375,235.6546630859375,235.6546630859375
471040,68.0,68.0,68.0,293.928955078125,293.928955078125,293.928955078125,68.0,68.0,68.0,284.3834533691406,284.3834533691406,284.3834533691406,68.0,68.0,68.0,260.68719482421875,260.68719482421875,260.68719482421875,68.0,68.0,68.0,311.9908447265625,311.9908447265625,311.9908447265625,68,68,68,238.31309509277344,238.31309509277344,238.31309509277344
477867,69.0,69.0,69.0,301.3029479980469,301.3029479980469,301.3029479980469,69.0,69.0,69.0,297.2227783203125,297.2227783203125,297.2227783203125,69.0,69.0,69.0,268.0262756347656,268.0262756347656,268.0262756347656,69.0,69.0,69.0,311.53570556640625,311.53570556640625,311.53570556640625,69,69,69,243.6595001220703,243.6595001220703,243.6595001220703
484693,70.0,70.0,70.0,329.99066162109375,329.99066162109375,329.99066162109375,70.0,70.0,70.0,300.76300048828125,300.76300048828125,300.76300048828125,70.0,70.0,70.0,269.0149841308594,269.0149841308594,269.0149841308594,70.0,70.0,70.0,301.0275573730469,301.0275573730469,301.0275573730469,70,70,70,236.6038055419922,236.6038055419922,236.6038055419922
491520,71.0,71.0,71.0,342.8288879394531,342.8288879394531,342.8288879394531,71.0,71.0,71.0,321.4140625,321.4140625,321.4140625,71.0,71.0,71.0,292.9048156738281,292.9048156738281,292.9048156738281,71.0,71.0,71.0,295.2522888183594,295.2522888183594,295.2522888183594,71,71,71,257.67449951171875,257.67449951171875,257.67449951171875
498347,72.0,72.0,72.0,346.368896484375,346.368896484375,346.368896484375,72.0,72.0,72.0,323.72406005859375,323.72406005859375,323.72406005859375,72.0,72.0,72.0,289.3606872558594,289.3606872558594,289.3606872558594,72.0,72.0,72.0,295.86956787109375,295.86956787109375,295.86956787109375,72,72,72,263.7666320800781,263.7666320800781,263.7666320800781
505173,73.0,73.0,73.0,344.9416198730469,344.9416198730469,344.9416198730469,73.0,73.0,73.0,323.7797546386719,323.7797546386719,323.7797546386719,73.0,73.0,73.0,319.740234375,319.740234375,319.740234375,73.0,73.0,73.0,301.65484619140625,301.65484619140625,301.65484619140625,73,73,73,275.3030700683594,275.3030700683594,275.3030700683594
512000,74.0,74.0,74.0,369.3387451171875,369.3387451171875,369.3387451171875,74.0,74.0,74.0,333.5705871582031,333.5705871582031,333.5705871582031,74.0,74.0,74.0,337.2189636230469,337.2189636230469,337.2189636230469,74.0,74.0,74.0,314.34051513671875,314.34051513671875,314.34051513671875,74,74,74,278.9237365722656,278.9237365722656,278.9237365722656
518827,75.0,75.0,75.0,385.525146484375,385.525146484375,385.525146484375,75.0,75.0,75.0,337.2258605957031,337.2258605957031,337.2258605957031,75.0,75.0,75.0,352.41314697265625,352.41314697265625,352.41314697265625,75.0,75.0,75.0,327.4260559082031,327.4260559082031,327.4260559082031,75,75,75,290.6401062011719,290.6401062011719,290.6401062011719
525653,76.0,76.0,76.0,386.0314331054687,386.0314331054687,386.0314331054687,76.0,76.0,76.0,349.121826171875,349.121826171875,349.121826171875,76.0,76.0,76.0,344.19635009765625,344.19635009765625,344.19635009765625,76.0,76.0,76.0,338.403076171875,338.403076171875,338.403076171875,76,76,76,296.7497253417969,296.7497253417969,296.7497253417969
532480,77.0,77.0,77.0,396.5423278808594,396.5423278808594,396.5423278808594,77.0,77.0,77.0,357.9755859375,357.9755859375,357.9755859375,77.0,77.0,77.0,347.1936340332031,347.1936340332031,347.1936340332031,77.0,77.0,77.0,356.4985046386719,356.4985046386719,356.4985046386719,77,77,77,303.2680358886719,303.2680358886719,303.2680358886719
539307,78.0,78.0,78.0,430.6440124511719,430.6440124511719,430.6440124511719,78.0,78.0,78.0,369.44244384765625,369.44244384765625,369.44244384765625,78.0,78.0,78.0,364.2078552246094,364.2078552246094,364.2078552246094,78.0,78.0,78.0,384.5671691894531,384.5671691894531,384.5671691894531,78,78,78,321.3534240722656,321.3534240722656,321.3534240722656
546133,79.0,79.0,79.0,419.54486083984375,419.54486083984375,419.54486083984375,79.0,79.0,79.0,373.1346435546875,373.1346435546875,373.1346435546875,79.0,79.0,79.0,368.9817504882813,368.9817504882813,368.9817504882813,79.0,79.0,79.0,399.2267150878906,399.2267150878906,399.2267150878906,79,79,79,333.067138671875,333.067138671875,333.067138671875
552960,80.0,80.0,80.0,420.0545959472656,420.0545959472656,420.0545959472656,80.0,80.0,80.0,378.864990234375,378.864990234375,378.864990234375,80.0,80.0,80.0,377.7842102050781,377.7842102050781,377.7842102050781,80.0,80.0,80.0,416.25042724609375,416.25042724609375,416.25042724609375,80,80,80,340.1691589355469,340.1691589355469,340.1691589355469
559787,81.0,81.0,81.0,419.155029296875,419.155029296875,419.155029296875,81.0,81.0,81.0,396.49615478515625,396.49615478515625,396.49615478515625,81.0,81.0,81.0,386.1735534667969,386.1735534667969,386.1735534667969,81.0,81.0,81.0,438.1607666015625,438.1607666015625,438.1607666015625,81,81,81,359.0423278808594,359.0423278808594,359.0423278808594
566613,82.0,82.0,82.0,425.19329833984375,425.19329833984375,425.19329833984375,82.0,82.0,82.0,404.3751831054687,404.3751831054687,404.3751831054687,82.0,82.0,82.0,396.61083984375,396.61083984375,396.61083984375,82.0,82.0,82.0,464.4073181152344,464.4073181152344,464.4073181152344,82,82,82,361.0925598144531,361.0925598144531,361.0925598144531
573440,83.0,83.0,83.0,439.12396240234375,439.12396240234375,439.12396240234375,83.0,83.0,83.0,432.77886962890625,432.77886962890625,432.77886962890625,83.0,83.0,83.0,429.1622314453125,429.1622314453125,429.1622314453125,83.0,83.0,83.0,499.76318359375,499.76318359375,499.76318359375,83,83,83,366.1512451171875,366.1512451171875,366.1512451171875
580267,84.0,84.0,84.0,452.0782775878906,452.0782775878906,452.0782775878906,84.0,84.0,84.0,435.0637817382813,435.0637817382813,435.0637817382813,84.0,84.0,84.0,419.64837646484375,419.64837646484375,419.64837646484375,84.0,84.0,84.0,506.9864807128906,506.9864807128906,506.9864807128906,84,84,84,373.3846740722656,373.3846740722656,373.3846740722656
587093,85.0,85.0,85.0,475.060302734375,475.060302734375,475.060302734375,85.0,85.0,85.0,457.5248718261719,457.5248718261719,457.5248718261719,85.0,85.0,85.0,440.2721252441406,440.2721252441406,440.2721252441406,85.0,85.0,85.0,529.5381469726562,529.5381469726562,529.5381469726562,85,85,85,402.0369873046875,402.0369873046875,402.0369873046875
593920,86.0,86.0,86.0,475.4959411621094,475.4959411621094,475.4959411621094,86.0,86.0,86.0,447.5388488769531,447.5388488769531,447.5388488769531,86.0,86.0,86.0,458.98236083984375,458.98236083984375,458.98236083984375,86.0,86.0,86.0,538.80859375,538.80859375,538.80859375,86,86,86,419.7434692382813,419.7434692382813,419.7434692382813
600747,87.0,87.0,87.0,487.2291259765625,487.2291259765625,487.2291259765625,87.0,87.0,87.0,464.10589599609375,464.10589599609375,464.10589599609375,87.0,87.0,87.0,498.8443298339844,498.8443298339844,498.8443298339844,87.0,87.0,87.0,544.6492309570312,544.6492309570312,544.6492309570312,87,87,87,444.7193298339844,444.7193298339844,444.7193298339844
607573,88.0,88.0,88.0,496.837646484375,496.837646484375,496.837646484375,88.0,88.0,88.0,469.2286682128906,469.2286682128906,469.2286682128906,88.0,88.0,88.0,503.8251037597656,503.8251037597656,503.8251037597656,88.0,88.0,88.0,552.5009155273438,552.5009155273438,552.5009155273438,88,88,88,477.6817321777344,477.6817321777344,477.6817321777344
614400,89.0,89.0,89.0,508.6550598144531,508.6550598144531,508.6550598144531,89.0,89.0,89.0,503.6307067871094,503.6307067871094,503.6307067871094,89.0,89.0,89.0,491.1252136230469,491.1252136230469,491.1252136230469,89.0,89.0,89.0,549.1315307617188,549.1315307617188,549.1315307617188,89,89,89,498.1681213378906,498.1681213378906,498.1681213378906
621227,90.0,90.0,90.0,546.7198486328125,546.7198486328125,546.7198486328125,90.0,90.0,90.0,517.53662109375,517.53662109375,517.53662109375,90.0,90.0,90.0,507.88177490234375,507.88177490234375,507.88177490234375,90.0,90.0,90.0,562.5206298828125,562.5206298828125,562.5206298828125,90,90,90,538.8749389648438,538.8749389648438,538.8749389648438
628053,91.0,91.0,91.0,570.8539428710938,570.8539428710938,570.8539428710938,91.0,91.0,91.0,547.23095703125,547.23095703125,547.23095703125,91.0,91.0,91.0,535.49560546875,535.49560546875,535.49560546875,91.0,91.0,91.0,560.0448608398438,560.0448608398438,560.0448608398438,91,91,91,581.8121948242188,581.8121948242188,581.8121948242188
634880,92.0,92.0,92.0,570.7710571289062,570.7710571289062,570.7710571289062,92.0,92.0,92.0,579.7627563476562,579.7627563476562,579.7627563476562,92.0,92.0,92.0,534.1162109375,534.1162109375,534.1162109375,92.0,92.0,92.0,572.570068359375,572.570068359375,572.570068359375,92,92,92,593.22509765625,593.22509765625,593.22509765625
641707,93.0,93.0,93.0,592.1309814453125,592.1309814453125,592.1309814453125,93.0,93.0,93.0,619.0120849609375,619.0120849609375,619.0120849609375,93.0,93.0,93.0,592.2437133789062,592.2437133789062,592.2437133789062,93.0,93.0,93.0,583.708251953125,583.708251953125,583.708251953125,93,93,93,617.879150390625,617.879150390625,617.879150390625
648533,94.0,94.0,94.0,594.7423095703125,594.7423095703125,594.7423095703125,94.0,94.0,94.0,633.751953125,633.751953125,633.751953125,94.0,94.0,94.0,618.7711181640625,618.7711181640625,618.7711181640625,94.0,94.0,94.0,583.0241088867188,583.0241088867188,583.0241088867188,94,94,94,644.6097412109375,644.6097412109375,644.6097412109375
655360,95.0,95.0,95.0,594.179931640625,594.179931640625,594.179931640625,95.0,95.0,95.0,647.5452270507812,647.5452270507812,647.5452270507812,95.0,95.0,95.0,642.287109375,642.287109375,642.287109375,95.0,95.0,95.0,594.8896484375,594.8896484375,594.8896484375,95,95,95,673.2067260742188,673.2067260742188,673.2067260742188
662187,96.0,96.0,96.0,601.5133666992188,601.5133666992188,601.5133666992188,96.0,96.0,96.0,655.1043090820312,655.1043090820312,655.1043090820312,96.0,96.0,96.0,655.5672607421875,655.5672607421875,655.5672607421875,96.0,96.0,96.0,614.39111328125,614.39111328125,614.39111328125,96,96,96,708.1136474609375,708.1136474609375,708.1136474609375
669013,97.0,97.0,97.0,594.5010375976562,594.5010375976562,594.5010375976562,97.0,97.0,97.0,698.804443359375,698.804443359375,698.804443359375,97.0,97.0,97.0,664.8062133789062,664.8062133789062,664.8062133789062,97.0,97.0,97.0,638.4022216796875,638.4022216796875,638.4022216796875,97,97,97,736.708251953125,736.708251953125,736.708251953125
675840,98.0,98.0,98.0,609.2500610351562,609.2500610351562,609.2500610351562,98.0,98.0,98.0,699.4370727539062,699.4370727539062,699.4370727539062,98.0,98.0,98.0,675.7353515625,675.7353515625,675.7353515625,98.0,98.0,98.0,678.48828125,678.48828125,678.48828125,98,98,98,755.1265258789062,755.1265258789062,755.1265258789062
682667,99.0,99.0,99.0,586.511962890625,586.511962890625,586.511962890625,99.0,99.0,99.0,685.2193603515625,685.2193603515625,685.2193603515625,99.0,99.0,99.0,714.92529296875,714.92529296875,714.92529296875,99.0,99.0,99.0,684.0457153320312,684.0457153320312,684.0457153320312,99,99,99,754.7520751953125,754.7520751953125,754.7520751953125
689493,100.0,100.0,100.0,543.2999267578125,543.2999267578125,543.2999267578125,100.0,100.0,100.0,708.3291015625,708.3291015625,708.3291015625,100.0,100.0,100.0,712.2719116210938,712.2719116210938,712.2719116210938,100.0,100.0,100.0,663.8875732421875,663.8875732421875,663.8875732421875,100,100,100,752.3435668945312,752.3435668945312,752.3435668945312
696320,101.0,101.0,101.0,575.1351928710938,575.1351928710938,575.1351928710938,101.0,101.0,101.0,687.7791748046875,687.7791748046875,687.7791748046875,101.0,101.0,101.0,722.0636596679688,722.0636596679688,722.0636596679688,101.0,101.0,101.0,680.7537231445312,680.7537231445312,680.7537231445312,101,101,101,728.4633178710938,728.4633178710938,728.4633178710938
703147,102.0,102.0,102.0,551.2883911132812,551.2883911132812,551.2883911132812,102.0,102.0,102.0,706.7994995117188,706.7994995117188,706.7994995117188,102.0,102.0,102.0,716.7149658203125,716.7149658203125,716.7149658203125,102.0,102.0,102.0,700.2348022460938,700.2348022460938,700.2348022460938,102,102,102,718.1129760742188,718.1129760742188,718.1129760742188
709973,103.0,103.0,103.0,520.9948120117188,520.9948120117188,520.9948120117188,103.0,103.0,103.0,715.2340698242188,715.2340698242188,715.2340698242188,103.0,103.0,103.0,736.9522705078125,736.9522705078125,736.9522705078125,103.0,103.0,103.0,723.3250122070312,723.3250122070312,723.3250122070312,103,103,103,724.199462890625,724.199462890625,724.199462890625
716800,104.0,104.0,104.0,510.3395080566406,510.3395080566406,510.3395080566406,104.0,104.0,104.0,715.5957641601562,715.5957641601562,715.5957641601562,104.0,104.0,104.0,725.423095703125,725.423095703125,725.423095703125,104.0,104.0,104.0,732.7369995117188,732.7369995117188,732.7369995117188,104,104,104,722.307861328125,722.307861328125,722.307861328125
723627,105.0,105.0,105.0,506.0503845214844,506.0503845214844,506.0503845214844,105.0,105.0,105.0,705.1531372070312,705.1531372070312,705.1531372070312,105.0,105.0,105.0,725.60498046875,725.60498046875,725.60498046875,105.0,105.0,105.0,813.8195190429688,813.8195190429688,813.8195190429688,105,105,105,736.4264526367188,736.4264526367188,736.4264526367188
730453,106.0,106.0,106.0,486.1350708007813,486.1350708007813,486.1350708007813,106.0,106.0,106.0,720.6624145507812,720.6624145507812,720.6624145507812,106.0,106.0,106.0,699.467041015625,699.467041015625,699.467041015625,106.0,106.0,106.0,833.4461669921875,833.4461669921875,833.4461669921875,106,106,106,693.1087646484375,693.1087646484375,693.1087646484375
737280,107.0,107.0,107.0,470.81744384765625,470.81744384765625,470.81744384765625,107.0,107.0,107.0,717.300048828125,717.300048828125,717.300048828125,107.0,107.0,107.0,688.5806884765625,688.5806884765625,688.5806884765625,107.0,107.0,107.0,855.431396484375,855.431396484375,855.431396484375,107,107,107,669.6343383789062,669.6343383789062,669.6343383789062
744107,108.0,108.0,108.0,491.07952880859375,491.07952880859375,491.07952880859375,108.0,108.0,108.0,731.9400024414062,731.9400024414062,731.9400024414062,108.0,108.0,108.0,668.8409423828125,668.8409423828125,668.8409423828125,108.0,108.0,108.0,849.733642578125,849.733642578125,849.733642578125,108,108,108,658.7854614257812,658.7854614257812,658.7854614257812
750933,109.0,109.0,109.0,529.10791015625,529.10791015625,529.10791015625,109.0,109.0,109.0,706.0812377929688,706.0812377929688,706.0812377929688,109.0,109.0,109.0,615.9039306640625,615.9039306640625,615.9039306640625,109.0,109.0,109.0,843.9503173828125,843.9503173828125,843.9503173828125,109,109,109,665.5910034179688,665.5910034179688,665.5910034179688
757760,110.0,110.0,110.0,542.758544921875,542.758544921875,542.758544921875,110.0,110.0,110.0,701.9395751953125,701.9395751953125,701.9395751953125,110.0,110.0,110.0,586.6046142578125,586.6046142578125,586.6046142578125,110.0,110.0,110.0,852.0799560546875,852.0799560546875,852.0799560546875,110,110,110,678.4288940429688,678.4288940429688,678.4288940429688
764587,111.0,111.0,111.0,546.2899169921875,546.2899169921875,546.2899169921875,111.0,111.0,111.0,707.0587158203125,707.0587158203125,707.0587158203125,111.0,111.0,111.0,557.5220947265625,557.5220947265625,557.5220947265625,111.0,111.0,111.0,860.863525390625,860.863525390625,860.863525390625,111,111,111,633.314697265625,633.314697265625,633.314697265625
771413,112.0,112.0,112.0,573.943603515625,573.943603515625,573.943603515625,112.0,112.0,112.0,727.3585205078125,727.3585205078125,727.3585205078125,112.0,112.0,112.0,556.11572265625,556.11572265625,556.11572265625,112.0,112.0,112.0,854.0457763671875,854.0457763671875,854.0457763671875,112,112,112,648.59716796875,648.59716796875,648.59716796875
778240,113.0,113.0,113.0,583.4208984375,583.4208984375,583.4208984375,113.0,113.0,113.0,723.0916137695312,723.0916137695312,723.0916137695312,113.0,113.0,113.0,538.1362915039062,538.1362915039062,538.1362915039062,113.0,113.0,113.0,906.5308227539062,906.5308227539062,906.5308227539062,113,113,113,647.5897827148438,647.5897827148438,647.5897827148438
785067,114.0,114.0,114.0,621.6098022460938,621.6098022460938,621.6098022460938,114.0,114.0,114.0,737.2532348632812,737.2532348632812,737.2532348632812,114.0,114.0,114.0,558.48388671875,558.48388671875,558.48388671875,114.0,114.0,114.0,916.4454345703124,916.4454345703124,916.4454345703124,114,114,114,648.8854370117188,648.8854370117188,648.8854370117188
791893,115.0,115.0,115.0,633.564208984375,633.564208984375,633.564208984375,115.0,115.0,115.0,742.6063232421875,742.6063232421875,742.6063232421875,115.0,115.0,115.0,611.738525390625,611.738525390625,611.738525390625,115.0,115.0,115.0,917.515869140625,917.515869140625,917.515869140625,115,115,115,642.3379516601562,642.3379516601562,642.3379516601562
798720,116.0,116.0,116.0,691.8388061523438,691.8388061523438,691.8388061523438,116.0,116.0,116.0,764.6253662109375,764.6253662109375,764.6253662109375,116.0,116.0,116.0,677.3851318359375,677.3851318359375,677.3851318359375,116.0,116.0,116.0,895.2288208007812,895.2288208007812,895.2288208007812,116,116,116,649.5608520507812,649.5608520507812,649.5608520507812
805547,117.0,117.0,117.0,677.3348999023438,677.3348999023438,677.3348999023438,117.0,117.0,117.0,727.9412231445312,727.9412231445312,727.9412231445312,117.0,117.0,117.0,682.759521484375,682.759521484375,682.759521484375,117.0,117.0,117.0,913.3540649414062,913.3540649414062,913.3540649414062,117,117,117,674.039306640625,674.039306640625,674.039306640625
812373,118.0,118.0,118.0,690.336181640625,690.336181640625,690.336181640625,118.0,118.0,118.0,701.1685180664062,701.1685180664062,701.1685180664062,118.0,118.0,118.0,753.3424682617188,753.3424682617188,753.3424682617188,118.0,118.0,118.0,940.3278198242188,940.3278198242188,940.3278198242188,118,118,118,707.1843872070312,707.1843872070312,707.1843872070312
819200,119.0,119.0,119.0,733.626220703125,733.626220703125,733.626220703125,119.0,119.0,119.0,682.3028564453125,682.3028564453125,682.3028564453125,119.0,119.0,119.0,812.7037353515625,812.7037353515625,812.7037353515625,119.0,119.0,119.0,943.32763671875,943.32763671875,943.32763671875,119,119,119,722.7410888671875,722.7410888671875,722.7410888671875
826027,120.0,120.0,120.0,755.8991088867188,755.8991088867188,755.8991088867188,120.0,120.0,120.0,656.7097778320312,656.7097778320312,656.7097778320312,120.0,120.0,120.0,796.25341796875,796.25341796875,796.25341796875,120.0,120.0,120.0,969.8203125,969.8203125,969.8203125,120,120,120,726.7835083007812,726.7835083007812,726.7835083007812
